frame	predictor	basis	candidate	loss	baseline	absolute_difference
Online	mu	10	0.8	-0.05910219573033325	-0.05910219573033297	2.7755575615628914e-16
Online	mu	10	0.9	-0.05881423971192015	-0.05881423971192009	6.245004513516506e-17
Online	mu	10	1.0	-0.05841302974357658	-0.058413029743576504	7.632783294297951e-17
Online	mu	11	0.0	-0.07835449656786697	-0.07835449656786704	6.938893903907228e-17
Online	mu	11	0.1	-0.08085190675243992	-0.08085190675243983	8.326672684688674e-17
Online	mu	11	0.2	-0.08306112600020536	-0.0830611260002053	6.938893903907228e-17
Online	mu	11	0.3	-0.0849357150900919	-0.08493571509009194	4.163336342344337e-17
Online	mu	11	0.4	-0.08643431344592362	-0.0864343134459241	4.85722573273506e-16
Online	mu	11	0.5	-0.08752327323921771	-0.08752327323921809	3.7470027081099033e-16
Online	mu	11	0.6	-0.08817897820353779	-0.08817897820353815	3.608224830031759e-16
Online	mu	11	0.7	-0.0883895373918867	-0.08838953739188672	2.7755575615628914e-17
Online	mu	11	0.8	-0.08815561125698126	-0.08815561125698133	6.938893903907228e-17
Online	mu	11	0.9	-0.08749025117341133	-0.08749025117341136	2.7755575615628914e-17
Online	mu	11	1.0	-0.08641778579580818	-0.08641778579580861	4.3021142204224816e-16
Online	mu	12	0.0	-0.08010497131356582	-0.08010497131356555	2.7755575615628914e-16
Online	mu	12	0.1	-0.08179303899108445	-0.08179303899108434	1.1102230246251565e-16
Online	mu	12	0.2	-0.0832369833148707	-0.08323698331487069	1.3877787807814457e-17
Online	mu	12	0.3	-0.08442394806235179	-0.0844239480623516	1.942890293094024e-16
Online	mu	12	0.4	-0.08534383645677716	-0.08534383645677668	4.85722573273506e-16
Online	mu	12	0.5	-0.08598949777833681	-0.08598949777833659	2.220446049250313e-16
Online	mu	12	0.6	-0.08635684499391232	-0.08635684499391201	3.0531133177191805e-16
Online	mu	12	0.7	-0.08644489990447346	-0.08644489990447318	2.7755575615628914e-16
Online	mu	12	0.8	-0.08625576544855816	-0.08625576544855795	2.0816681711721685e-16
Online	mu	12	0.9	-0.08579452787411285	-0.08579452787411244	4.0245584642661925e-16
Online	mu	12	1.0	-0.08506909428127356	-0.08506909428127347	8.326672684688674e-17
Online	mu	13	0.0	-0.11141389012395188	-0.11141389012395173	1.5265566588595902e-16
Online	mu	13	0.1	-0.1144336698803716	-0.11443366988037187	2.7755575615628914e-16
Online	mu	13	0.2	-0.11702090757525217	-0.11702090757525233	1.5265566588595902e-16
Online	mu	13	0.3	-0.11913446673414582	-0.11913446673414584	1.3877787807814457e-17
Online	mu	13	0.4	-0.12074060823026844	-0.12074060823026858	1.3877787807814457e-16
Online	mu	13	0.5	-0.12181410199150766	-0.12181410199150826	5.967448757360216e-16
Online	mu	13	0.6	-0.12233899262215588	-0.12233899262215663	7.494005416219807e-16
Online	mu	13	0.7	-0.12230897457045907	-0.12230897457045917	9.71445146547012e-17
Online	mu	13	0.8	-0.12172736442465229	-0.12172736442465232	2.7755575615628914e-17
Online	mu	13	0.9	-0.12060669012881278	-0.12060669012881255	2.3592239273284576e-16
Online	mu	13	1.0	-0.11896794512425424	-0.11896794512425447	2.3592239273284576e-16
Online	mu	14	0.0	-0.120014171724118	-0.12001417172411795	5.551115123125783e-17
Online	mu	14	0.1	-0.12377138174957479	-0.12377138174957486	6.938893903907228e-17
Online	mu	14	0.2	-0.12699040614017668	-0.12699040614017687	1.942890293094024e-16
Online	mu	14	0.3	-0.12962227159670417	-0.12962227159670403	1.3877787807814457e-16
Online	mu	14	0.4	-0.13162723421239042	-0.1316272342123905	8.326672684688674e-17
Online	mu	14	0.5	-0.13297579968061088	-0.13297579968061063	2.498001805406602e-16
Online	mu	14	0.6	-0.1336494013156887	-0.13364940131568848	2.220446049250313e-16
Online	mu	14	0.7	-0.1336407182386671	-0.13364071823866688	2.220446049250313e-16
Online	mu	14	0.8	-0.13295363564952617	-0.1329536356495259	2.7755575615628914e-16
Online	mu	14	0.9	-0.13160286701620733	-0.13160286701620735	2.7755575615628914e-17
Online	mu	14	1.0	-0.12961327298179967	-0.12961327298179956	1.1102230246251565e-16
Online	mu	15	0.0	-0.10493902491388955	-0.10493902491388979	2.3592239273284576e-16
Online	mu	15	0.1	-0.10883870139997719	-0.10883870139997721	2.7755575615628914e-17
Online	mu	15	0.2	-0.11215022842703021	-0.11215022842703061	4.0245584642661925e-16
Online	mu	15	0.3	-0.11481591471707743	-0.11481591471707743	0.0
Online	mu	15	0.4	-0.11678895951236806	-0.11678895951236805	1.3877787807814457e-17
Online	mu	15	0.5	-0.11803479916568081	-0.11803479916568085	4.163336342344337e-17
Online	mu	15	0.6	-0.1185320965145396	-0.1185320965145401	4.996003610813204e-16
Online	mu	15	0.7	-0.11827333555091209	-0.11827333555091185	2.3592239273284576e-16
Online	mu	15	0.8	-0.11726499981989617	-0.117264999819896	1.8041124150158794e-16
Online	mu	15	0.9	-0.11552732999720018	-0.11552732999720046	2.7755575615628914e-16
Online	mu	15	1.0	-0.11309367336152713	-0.1130936733615272	6.938893903907228e-17
Online	mu	16	0.0	-0.1440455614090137	-0.14404556140901353	1.6653345369377348e-16
Online	mu	16	0.1	-0.15187714430702734	-0.15187714430702715	1.942890293094024e-16
Online	mu	16	0.2	-0.15873200710112867	-0.15873200710112892	2.498001805406602e-16
Online	mu	16	0.3	-0.1644532214986366	-0.16445322149863661	2.7755575615628914e-17
Online	mu	16	0.4	-0.16890723398402324	-0.16890723398402308	1.6653345369377348e-16
Online	mu	16	0.5	-0.17198875526569016	-0.17198875526569032	1.6653345369377348e-16
Online	mu	16	0.6	-0.17362450006651486	-0.17362450006651547	6.106226635438361e-16
Online	mu	16	0.7	-0.1737756228986569	-0.17377562289865667	2.220446049250313e-16
Online	mu	16	0.8	-0.17243877497815685	-0.1724387749781565	3.608224830031759e-16
Online	mu	16	0.9	-0.16964578481218917	-0.16964578481218906	1.1102230246251565e-16
Online	mu	16	1.0	-0.16546203559740863	-0.16546203559740902	3.885780586188048e-16
Online	mu	17	0.0	-0.18595834630001915	-0.18595834630001928	1.3877787807814457e-16
Online	mu	17	0.1	-0.19880039620058196	-0.1988003962005822	2.498001805406602e-16
Online	mu	17	0.2	-0.2099883598873597	-0.20998835988735975	5.551115123125783e-17
Online	mu	17	0.3	-0.21913913253840347	-0.2191391325384031	3.885780586188048e-16
Online	mu	17	0.4	-0.22593454121238693	-0.22593454121238676	1.6653345369377348e-16
Online	mu	17	0.5	-0.23013983032827573	-0.2301398303282758	8.326672684688674e-17
Online	mu	17	0.6	-0.23161552321289086	-0.2316155232128907	1.6653345369377348e-16
Online	mu	17	0.7	-0.23032193962159053	-0.23032193962159106	5.273559366969494e-16
Online	mu	17	0.8	-0.22631666121189775	-0.2263166612118976	1.3877787807814457e-16
Online	mu	17	0.9	-0.21974605456834273	-0.21974605456834287	1.3877787807814457e-16
Online	mu	17	1.0	-0.2108324646113241	-0.21083246461132404	5.551115123125783e-17
Online	mu	18	0.0	-0.22060979119343954	-0.22060979119343946	8.326672684688674e-17
Online	mu	18	0.1	-0.23738789459652257	-0.23738789459652218	3.885780586188048e-16
Online	mu	18	0.2	-0.25199790671895217	-0.2519979067189519	2.7755575615628914e-16
Online	mu	18	0.3	-0.26386117996073505	-0.26386117996073544	3.885780586188048e-16
Online	mu	18	0.4	-0.27246812247644603	-0.2724681224764467	6.661338147750939e-16
Online	mu	18	0.5	-0.277409039566129	-0.277409039566129	0.0
Online	mu	18	0.6	-0.27839983463176765	-0.278399834631768	3.3306690738754696e-16
Online	mu	18	0.7	-0.2753005122462966	-0.27530051224629704	4.440892098500626e-16
Online	mu	18	0.8	-0.268125374407716	-0.2681253744077152	7.771561172376096e-16
Online	mu	18	0.9	-0.257044970732246	-0.2570449707322456	4.440892098500626e-16
Online	mu	18	1.0	-0.24238101026161638	-0.24238101026161635	2.7755575615628914e-17
Online	mu	19	0.0	-0.21801281016112375	-0.21801281016112423	4.718447854656915e-16
Online	mu	19	0.1	-0.24178295270383934	-0.24178295270383926	8.326672684688674e-17
Online	mu	19	0.2	-0.262903286202081	-0.26290328620208137	3.885780586188048e-16
Online	mu	19	0.3	-0.2802787140603687	-0.28027871406036853	1.6653345369377348e-16
Online	mu	19	0.4	-0.2929336040892427	-0.2929336040892426	5.551115123125783e-17
Online	mu	19	0.5	-0.3000915769320487	-0.3000915769320483	3.885780586188048e-16
Online	mu	19	0.6	-0.3012417926330915	-0.3012417926330918	3.3306690738754696e-16
Online	mu	19	0.7	-0.2961855996920764	-0.2961855996920766	1.6653345369377348e-16
Online	mu	19	0.8	-0.28506042133338544	-0.28506042133338555	1.1102230246251565e-16
Online	mu	19	0.9	-0.26834073413035914	-0.2683407341303592	5.551115123125783e-17
Online	mu	19	1.0	-0.24681791990088525	-0.24681791990088606	8.049116928532385e-16
Online	mu	20	0.0	-0.22104065761342226	-0.2210406576134217	5.551115123125783e-16
Online	mu	20	0.1	-0.25007881403346455	-0.250078814033464	5.551115123125783e-16
Online	mu	20	0.2	-0.27566006026178147	-0.275660060261781	4.440892098500626e-16
Online	mu	20	0.3	-0.29601394579429097	-0.29601394579429036	6.106226635438361e-16
Online	mu	20	0.4	-0.30956195153025173	-0.30956195153025134	3.885780586188048e-16
Online	mu	20	0.5	-0.31506783910866254	-0.31506783910866293	3.885780586188048e-16
Online	mu	20	0.6	-0.31176635080325293	-0.31176635080325277	1.6653345369377348e-16
Online	mu	20	0.7	-0.29946927684305813	-0.2994692768430579	2.220446049250313e-16
Online	mu	20	0.8	-0.2786522756253368	-0.2786522756253368	0.0
Online	mu	20	0.9	-0.25051680546667354	-0.25051680546667354	0.0
Online	mu	20	1.0	-0.216993467109468	-0.2169934671094677	3.0531133177191805e-16
Online	sigma	1	0.0	-0.09321646227904645	-0.09321646227904662	1.6653345369377348e-16
Online	sigma	1	0.1	-0.10967179778070606	-0.10967179778070592	1.3877787807814457e-16
Online	sigma	1	0.2	-0.12927804738082982	-0.1292780473808298	2.7755575615628914e-17
Online	sigma	1	0.3	-0.15306546219144146	-0.15306546219144138	8.326672684688674e-17
Online	sigma	1	0.4	-0.18253379134905745	-0.1825337913490573	1.3877787807814457e-16
Online	sigma	1	0.5	-0.21983136262400665	-0.21983136262400674	8.326672684688674e-17
Online	sigma	1	0.6	-0.26777110315977637	-0.2677711031597765	1.1102230246251565e-16
Online	sigma	1	0.7	-0.32876508248082864	-0.32876508248082875	1.1102230246251565e-16
Online	sigma	1	0.8	-0.39947503405798757	-0.3994750340579881	5.551115123125783e-16
Online	sigma	1	0.9	-0.4571006890971933	-0.45710068909719337	5.551115123125783e-17
Online	sigma	1	1.0	-0.4604306696878114	-0.46043066968781143	5.551115123125783e-17
Online	sigma	2	0.0	-0.1719474864469779	-0.17194748644697774	1.6653345369377348e-16
Online	sigma	2	0.1	-0.18893665293979234	-0.18893665293979253	1.942890293094024e-16
Online	sigma	2	0.2	-0.20617622342666383	-0.20617622342666417	3.3306690738754696e-16
Online	sigma	2	0.3	-0.223410154009023	-0.2234101540090228	1.942890293094024e-16
Online	sigma	2	0.4	-0.24031702201589533	-0.24031702201589536	2.7755575615628914e-17
Online	sigma	2	0.5	-0.2565027833352028	-0.25650278333520315	3.3306690738754696e-16
Online	sigma	2	0.6	-0.27149960716760774	-0.2714996071676077	5.551115123125783e-17
Online	sigma	2	0.7	-0.284775544086254	-0.28477554408625366	3.3306690738754696e-16
Online	sigma	2	0.8	-0.2957600433833604	-0.2957600433833605	5.551115123125783e-17
Online	sigma	2	0.9	-0.3038885524565573	-0.30388855245655744	1.1102230246251565e-16
Online	sigma	2	1.0	-0.308664677475074	-0.30866467747507376	2.220446049250313e-16
Online	sigma	3	0.0	-0.1693358483711673	-0.1693358483711674	1.1102230246251565e-16
Online	sigma	3	0.1	-0.18546911334705776	-0.1854691133470579	1.3877787807814457e-16
Online	sigma	3	0.2	-0.20258360948255508	-0.20258360948255524	1.6653345369377348e-16
Online	sigma	3	0.3	-0.22035915387960697	-0.22035915387960692	5.551115123125783e-17
Online	sigma	3	0.4	-0.23820641291023245	-0.23820641291023287	4.163336342344337e-16
Online	sigma	3	0.5	-0.2551707560197741	-0.2551707560197744	2.7755575615628914e-16
Online	sigma	3	0.6	-0.26988648685574945	-0.269886486855749	4.440892098500626e-16
Online	sigma	3	0.7	-0.28067697771751937	-0.2806769777175192	1.6653345369377348e-16
Online	sigma	3	0.8	-0.28589001849171847	-0.285890018491719	5.551115123125783e-16
Online	sigma	3	0.9	-0.28442784911565117	-0.28442784911565067	4.996003610813204e-16
Online	sigma	3	1.0	-0.2762113396418939	-0.27621133964189387	5.551115123125783e-17
Online	sigma	4	0.0	-0.1919373899239115	-0.19193738992391163	1.3877787807814457e-16
Online	sigma	4	0.1	-0.19871532279755702	-0.19871532279755683	1.942890293094024e-16
Online	sigma	4	0.2	-0.2047985896108655	-0.20479858961086542	8.326672684688674e-17
Online	sigma	4	0.3	-0.21011232645515626	-0.2101123264551558	4.718447854656915e-16
Online	sigma	4	0.4	-0.21459000481720167	-0.21459000481720147	1.942890293094024e-16
Online	sigma	4	0.5	-0.21817476747690254	-0.2181747674769027	1.6653345369377348e-16
Online	sigma	4	0.6	-0.22082059707887938	-0.22082059707887924	1.3877787807814457e-16
Online	sigma	4	0.7	-0.22249328001767615	-0.22249328001767618	2.7755575615628914e-17
Online	sigma	4	0.8	-0.22317113362180016	-0.22317113362180024	8.326672684688674e-17
Online	sigma	4	0.9	-0.2228454718438076	-0.22284547184380754	5.551115123125783e-17
Online	sigma	4	1.0	-0.2215207933430167	-0.22152079334301664	5.551115123125783e-17
Online	sigma	5	0.0	-0.20126188139123072	-0.20126188139123063	8.326672684688674e-17
Online	sigma	5	0.1	-0.20631955984079647	-0.20631955984079628	1.942890293094024e-16
Online	sigma	5	0.2	-0.2107163555759838	-0.21071635557598378	2.7755575615628914e-17
Online	sigma	5	0.3	-0.21441126322114712	-0.2144112632211469	2.220446049250313e-16
Online	sigma	5	0.4	-0.2173696158588405	-0.2173696158588407	2.220446049250313e-16
Online	sigma	5	0.5	-0.21956348826071123	-0.21956348826071123	0.0
Online	sigma	5	0.6	-0.22097202657617343	-0.22097202657617354	1.1102230246251565e-16
Online	sigma	5	0.7	-0.2215817032831701	-0.22158170328317023	1.3877787807814457e-16
Online	sigma	5	0.8	-0.22138649576245178	-0.22138649576245223	4.440892098500626e-16
Online	sigma	5	0.9	-0.220387986346419	-0.22038798634641896	5.551115123125783e-17
Online	sigma	5	1.0	-0.21859538120096492	-0.21859538120096467	2.498001805406602e-16
Online	sigma	6	0.0	-0.2744629365929474	-0.2744629365929477	2.7755575615628914e-16
Online	sigma	6	0.1	-0.28044086321817197	-0.28044086321817213	1.6653345369377348e-16
Online	sigma	6	0.2	-0.2852535480485889	-0.28525354804858905	1.6653345369377348e-16
Online	sigma	6	0.3	-0.2888475200725005	-0.2888475200725002	2.7755575615628914e-16
Online	sigma	6	0.4	-0.291182957260265	-0.2911829572602647	2.7755575615628914e-16
Online	sigma	6	0.5	-0.29223468284234005	-0.29223468284234	5.551115123125783e-17
Online	sigma	6	0.6	-0.29199284957478644	-0.2919928495747866	1.6653345369377348e-16
Online	sigma	6	0.7	-0.29046327482075884	-0.2904632748207591	2.7755575615628914e-16
Online	sigma	6	0.8	-0.2876674047754895	-0.28766740477548974	2.220446049250313e-16
Online	sigma	6	0.9	-0.28364190311063836	-0.283641903110638	3.3306690738754696e-16
Online	sigma	6	1.0	-0.27843787660731206	-0.27843787660731184	2.220446049250313e-16
Online	sigma	7	0.0	-0.2548850676154734	-0.25488506761547325	1.6653345369377348e-16
Online	sigma	7	0.1	-0.2652586551716565	-0.2652586551716567	2.220446049250313e-16
Online	sigma	7	0.2	-0.2742850685014282	-0.2742850685014279	2.7755575615628914e-16
Online	sigma	7	0.3	-0.281826177027789	-0.28182617702778934	3.3306690738754696e-16
Online	sigma	7	0.4	-0.28776970438366495	-0.28776970438366495	0.0
Online	sigma	7	0.5	-0.2920323197179777	-0.2920323197179777	0.0
Online	sigma	7	0.6	-0.2945610340481646	-0.29456103404816436	2.220446049250313e-16
Online	sigma	7	0.7	-0.2953326603727878	-0.29533266037278777	5.551115123125783e-17
Online	sigma	7	0.8	-0.29435113818863784	-0.294351138188638	1.6653345369377348e-16
Online	sigma	7	0.9	-0.291642511623871	-0.29164251162387134	3.3306690738754696e-16
Online	sigma	7	1.0	-0.2872472637272314	-0.2872472637272316	1.6653345369377348e-16
Online	sigma	8	0.0	-0.2771558059774366	-0.27715580597743683	2.220446049250313e-16
Online	sigma	8	0.1	-0.2935942832693724	-0.29359428326937265	2.220446049250313e-16
Online	sigma	8	0.2	-0.3080916929256878	-0.3080916929256879	1.1102230246251565e-16
Online	sigma	8	0.3	-0.32027539089597085	-0.32027539089597046	3.885780586188048e-16
Online	sigma	8	0.4	-0.3298332244668735	-0.32983322446687335	1.6653345369377348e-16
Online	sigma	8	0.5	-0.3365282696382295	-0.3365282696382297	1.6653345369377348e-16
Online	sigma	8	0.6	-0.3402054322590406	-0.34020543225904043	1.6653345369377348e-16
Online	sigma	8	0.7	-0.3407878465690278	-0.34078784656902805	2.7755575615628914e-16
Online	sigma	8	0.8	-0.33826140750538475	-0.33826140750538464	1.1102230246251565e-16
Online	sigma	8	0.9	-0.33264564917062295	-0.3326456491706229	5.551115123125783e-17
Online	sigma	8	1.0	-0.32394851061948104	-0.323948510619481	5.551115123125783e-17
Online	sigma	9	0.0	-0.4829918715381858	-0.48299187153818596	1.6653345369377348e-16
Online	sigma	9	0.1	-0.5062624626873636	-0.5062624626873639	2.220446049250313e-16
Online	sigma	9	0.2	-0.5252768879575052	-0.5252768879575054	2.220446049250313e-16
Online	sigma	9	0.3	-0.5395257958828352	-0.5395257958828349	3.3306690738754696e-16
Online	sigma	9	0.4	-0.5484262663752076	-0.5484262663752079	2.220446049250313e-16
Online	sigma	9	0.5	-0.5511507759826897	-0.55115077598269	3.3306690738754696e-16
Online	sigma	9	0.6	-0.5461460700214993	-0.5461460700214997	4.440892098500626e-16
Online	sigma	9	0.7	-0.5299804813616449	-0.5299804813616442	6.661338147750939e-16
Online	sigma	9	0.8	-0.4953465939490869	-0.4953465939490866	3.3306690738754696e-16
Online	sigma	9	0.9	-0.43103095332838637	-0.43103095332838676	3.885780586188048e-16
Online	sigma	9	1.0	-0.3337238808667896	-0.33372388086678967	5.551115123125783e-17
Online	sigma	10	0.0	-0.4477616536115737	-0.4477616536115741	3.885780586188048e-16
Online	sigma	10	0.1	-0.4811409805362211	-0.48114098053622095	1.6653345369377348e-16
Online	sigma	10	0.2	-0.5068235555746287	-0.5068235555746287	0.0
Online	sigma	10	0.3	-0.5229601268481547	-0.5229601268481547	0.0
Online	sigma	10	0.4	-0.5262539943720372	-0.5262539943720375	2.220446049250313e-16
Online	sigma	10	0.5	-0.5089553185350788	-0.5089553185350788	0.0
Online	sigma	10	0.6	-0.4541811282600914	-0.45418112826009105	3.3306690738754696e-16
Online	sigma	10	0.7	-0.346982809941971	-0.3469828099419711	1.1102230246251565e-16
Online	sigma	10	0.8	-0.21785539172760013	-0.21785539172760016	2.7755575615628914e-17
Online	sigma	10	0.9	-0.12002186808543638	-0.12002186808543637	1.3877787807814457e-17
Online	sigma	10	1.0	-0.06401541065596829	-0.0640154106559683	1.3877787807814457e-17
Online	sigma	11	0.0	-0.5930515375551436	-0.5930515375551441	4.440892098500626e-16
Online	sigma	11	0.1	-0.6382980131357427	-0.6382980131357426	1.1102230246251565e-16
Online	sigma	11	0.2	-0.6680851439493651	-0.6680851439493655	3.3306690738754696e-16
Online	sigma	11	0.3	-0.6742840984131712	-0.6742840984131709	2.220446049250313e-16
Online	sigma	11	0.4	-0.634054013976552	-0.6340540139765519	1.1102230246251565e-16
Online	sigma	11	0.5	-0.4995431676255962	-0.4995431676255959	2.7755575615628914e-16
Online	sigma	11	0.6	-0.2891935623066616	-0.28919356230666177	1.6653345369377348e-16
Online	sigma	11	0.7	-0.130681450898417	-0.13068145089841707	5.551115123125783e-17
Online	sigma	11	0.8	-0.05229767379391622	-0.0522976737939162	2.0816681711721685e-17
Online	sigma	11	0.9	-0.018843145073056372	-0.01884314507305638	6.938893903907228e-18
Online	sigma	11	1.0	-0.005236999990326669	-0.005236999990326671	2.6020852139652106e-18
Online	sigma	12	0.0	-0.6604146108728042	-0.6604146108728041	1.1102230246251565e-16
Online	sigma	12	0.1	-0.7130533102007847	-0.7130533102007851	4.440892098500626e-16
Online	sigma	12	0.2	-0.7377906988844898	-0.7377906988844898	0.0
Online	sigma	12	0.3	-0.7215070419482698	-0.7215070419482698	0.0
Online	sigma	12	0.4	-0.6343525662782459	-0.6343525662782455	3.3306690738754696e-16
Online	sigma	12	0.5	-0.43480996707269226	-0.43480996707269237	1.1102230246251565e-16
Online	sigma	12	0.6	-0.20595840663153872	-0.2059584066315389	1.6653345369377348e-16
Online	sigma	12	0.7	-0.07727221240988448	-0.07727221240988454	5.551115123125783e-17
Online	sigma	12	0.8	-0.026921147404329857	-0.026921147404329868	1.0408340855860843e-17
Online	sigma	12	0.9	-0.009498689746282932	-0.009498689746282945	1.214306433183765e-17
Online	sigma	12	1.0	-0.0037512807390037792	-0.0037512807390037784	8.673617379884035e-19
Online	sigma	13	0.0	-0.7151762789057694	-0.7151762789057694	0.0
Online	sigma	13	0.1	-0.7735576560489648	-0.773557656048965	2.220446049250313e-16
Online	sigma	13	0.2	-0.7827235575467881	-0.7827235575467884	2.220446049250313e-16
Online	sigma	13	0.3	-0.7153702055078857	-0.7153702055078858	1.1102230246251565e-16
Online	sigma	13	0.4	-0.5106985789439981	-0.510698578943998	1.1102230246251565e-16
Online	sigma	13	0.5	-0.22402782712994687	-0.2240278271299468	8.326672684688674e-17
Online	sigma	13	0.6	-0.0682506372721697	-0.06825063727216968	2.7755575615628914e-17
Online	sigma	13	0.7	-0.017479419387605753	-0.01747941938760575	3.469446951953614e-18
Online	sigma	13	0.8	-0.003318968431342016	-0.0033189684313420153	8.673617379884035e-19
Online	sigma	13	0.9	0.00037369983174634217	0.00037369983174634423	2.0599841277224584e-18
Online	sigma	13	1.0	0.0012582450959183634	0.001258245095918363	4.336808689942018e-19
Online	sigma	14	0.0	-0.7994084697834726	-0.7994084697834729	3.3306690738754696e-16
Online	sigma	14	0.1	-0.8216170223184904	-0.8216170223184902	2.220446049250313e-16
Online	sigma	14	0.2	-0.7394579978611806	-0.7394579978611804	2.220446049250313e-16
Online	sigma	14	0.3	-0.4484263827013491	-0.4484263827013488	2.7755575615628914e-16
Online	sigma	14	0.4	-0.1330886021310906	-0.1330886021310905	1.1102230246251565e-16
Online	sigma	14	0.5	-0.02843447035382021	-0.02843447035382021	0.0
Online	sigma	14	0.6	-0.0049456292578819675	-0.004945629257881963	4.336808689942018e-18
Online	sigma	14	0.7	-1.7280591078863728e-5	-1.7280591078863298e-5	4.3029273720518457e-19
Online	sigma	14	0.8	0.0010276420065088616	0.0010276420065088601	1.5178830414797062e-18
Online	sigma	14	0.9	0.0012665735689132546	0.0012665735689132546	0.0
Online	sigma	14	1.0	0.0013281564758295804	0.0013281564758295802	2.168404344971009e-19
Online	sigma	15	0.0	-0.866709896703938	-0.8667098967039382	1.1102230246251565e-16
Online	sigma	15	0.1	-0.88926073909539	-0.8892607390953902	1.1102230246251565e-16
Online	sigma	15	0.2	-0.7140266048110375	-0.7140266048110371	4.440892098500626e-16
Online	sigma	15	0.3	-0.2526397283569518	-0.25263972835695186	5.551115123125783e-17
Online	sigma	15	0.4	-0.04653445919085723	-0.04653445919085722	1.3877787807814457e-17
Online	sigma	15	0.5	-0.007404018197734369	-0.007404018197734369	0.0
Online	sigma	15	0.6	-0.0010020590818290004	-0.0010020590818290004	0.0
Online	sigma	15	0.7	2.5129622646126687e-5	2.5129622646126718e-5	3.049318610115481e-20
Online	sigma	15	0.8	0.00021756978448906163	0.00021756978448906163	0.0
Online	sigma	15	0.9	0.00028274074200111405	0.0002827407420011141	5.421010862427522e-20
Online	sigma	15	1.0	0.00032595503467071026	0.00032595503467071026	0.0
Online	sigma	16	0.0	-0.9009929508749337	-0.900992950874934	3.3306690738754696e-16
Online	sigma	16	0.1	-0.8683420717960862	-0.8683420717960868	5.551115123125783e-16
Online	sigma	16	0.2	-0.6091631221941013	-0.6091631221941011	2.220446049250313e-16
Online	sigma	16	0.3	-0.15257442679772093	-0.15257442679772085	8.326672684688674e-17
Online	sigma	16	0.4	-0.022432622343540494	-0.02243262234354049	3.469446951953614e-18
Online	sigma	16	0.5	-0.006050934223557742	-0.006050934223557742	0.0
Online	sigma	16	0.6	-0.004109969403596892	-0.004109969403596892	0.0
Online	sigma	16	0.7	-0.003751733516825387	-0.003751733516825387	0.0
Online	sigma	16	0.8	-0.003548549655350583	-0.003548549655350583	0.0
Online	sigma	16	0.9	-0.003359880982008529	-0.003359880982008529	0.0
Online	sigma	16	1.0	-0.003177392174424214	-0.003177392174424214	0.0
Online	sigma	17	0.0	-0.9481835851445414	-0.9481835851445418	4.440892098500626e-16
Online	sigma	17	0.1	-0.8822245636194432	-0.8822245636194435	2.220446049250313e-16
Online	sigma	17	0.2	-0.4242382811572312	-0.42423828115723133	1.1102230246251565e-16
Online	sigma	17	0.3	-0.05307056464411336	-0.05307056464411337	6.938893903907228e-18
Online	sigma	17	0.4	-0.0051033020487815245	-0.005103302048781525	8.673617379884035e-19
Online	sigma	17	0.5	-0.0009673416691465269	-0.0009673416691465269	0.0
Online	sigma	17	0.6	-0.0007299394754796461	-0.0007299394754796461	0.0
Online	sigma	17	0.7	-0.0007765034252367584	-0.0007765034252367584	0.0
Online	sigma	17	0.8	-0.0008149563363098396	-0.0008149563363098396	0.0
Online	sigma	17	0.9	-0.0008304305858494326	-0.0008304305858494326	0.0
Online	sigma	17	1.0	-0.0008282136543779633	-0.0008282136543779633	0.0
Online	sigma	18	0.0	-0.9559107191255738	-0.955910719125574	2.220446049250313e-16
Online	sigma	18	0.1	-0.8409914509438587	-0.8409914509438589	1.1102230246251565e-16
Online	sigma	18	0.2	-0.27525133094632764	-0.2752513309463277	5.551115123125783e-17
Online	sigma	18	0.3	-0.022297466440378878	-0.02229746644037888	3.469446951953614e-18
Online	sigma	18	0.4	-0.0008985325279675046	-0.0008985325279675046	0.0
Online	sigma	18	0.5	0.0008089951546760912	0.0008089951546760912	0.0
Online	sigma	18	0.6	0.0011330894854745114	0.0011330894854745114	0.0
Online	sigma	18	0.7	0.001292369570880023	0.001292369570880023	0.0
Online	sigma	18	0.8	0.0013813213768632698	0.0013813213768632698	0.0
Online	sigma	18	0.9	0.0014223325762504546	0.0014223325762504546	0.0
Online	sigma	18	1.0	0.0014296107563034994	0.0014296107563034994	0.0
Online	sigma	19	0.0	-0.9718852657405754	-0.9718852657405754	0.0
Online	sigma	19	0.1	-0.8166545604679285	-0.8166545604679285	0.0
Online	sigma	19	0.2	-0.21130691661365072	-0.21130691661365072	0.0
Online	sigma	19	0.3	-0.011686310333631572	-0.011686310333631572	0.0
Online	sigma	19	0.4	0.0003915868252516107	0.0003915868252516107	0.0
Online	sigma	19	0.5	0.0012700169706456803	0.0012700169706456803	0.0
Online	sigma	19	0.6	0.0015447924174475365	0.0015447924174475365	0.0
Online	sigma	19	0.7	0.0017101913961013611	0.0017101913961013611	0.0
Online	sigma	19	0.8	0.0018029491111650748	0.0018029491111650748	0.0
Online	sigma	19	0.9	0.0018420235875858018	0.0018420235875858018	0.0
Online	sigma	19	1.0	0.0018429888088088914	0.0018429888088088914	0.0
Online	sigma	20	0.0	-0.9851750814346797	-0.9851750814346799	2.220446049250313e-16
Online	sigma	20	0.1	-0.7807359845320981	-0.780735984532098	1.1102230246251565e-16
Online	sigma	20	0.2	-0.1264335443304489	-0.1264335443304489	0.0
