coordinate	candidate	loss
9	0.67	-0.38043038226027726
9	0.68	-0.38704090973024474
9	0.69	-0.3938010181043596
9	0.7	-0.400708487516964
9	0.71	-0.40775996189777125
9	0.72	-0.41495078141929886
9	0.73	-0.42227479971867693
9	0.74	-0.42972418642143273
9	0.75	-0.4372892161833897
9	0.76	-0.4449580463469884
9	0.77	-0.45271648640409173
9	0.78	-0.4605477637859737
9	0.79	-0.4684322920687285
9	0.8	-0.47634744947682944
9	0.81	-0.4842673775510841
9	0.82	-0.4921628119470902
9	0.83	-0.5000009594295244
9	0.84	-0.5077454370571739
9	0.85	-0.5153562910875339
9	0.86	-0.5227901139862834
9	0.87	-0.5300002777795231
9	0.88	-0.5369373004870621
9	0.89	-0.5435493591926169
9	0.9	-0.5497829581825379
9	0.91	-0.5555837533991572
9	0.92	-0.5608975253006779
9	0.93	-0.5656712814667176
9	0.94	-0.5698544586243233
9	0.95	-0.5734001821938306
9	0.96	-0.5762665312156008
9	0.97	-0.5784177489816679
9	0.98	-0.5798253361488944
9	0.99	-0.5804689645398649
9	1.0	-0.5803371567159352
10	0.0	-0.5630347027623901
10	0.01	-0.5636328293593921
10	0.02	-0.564225779213011
10	0.03	-0.5648135345284032
10	0.04	-0.5653960776365208
10	0.05	-0.5659733909949753
10	0.06	-0.5665454571885594
10	0.07	-0.5671122589300177
10	0.08	-0.5676737790607396
10	0.09	-0.5682300005513107
10	0.1	-0.5687809065023305
10	0.11	-0.5693264801449752
10	0.12	-0.5698667048416676
10	0.13	-0.5704015640867622
10	0.14	-0.5709310415071783
10	0.15	-0.5714551208630615
10	0.16	-0.571973786048367
10	0.17	-0.5724870210915382
10	0.18	-0.5729948101561557
10	0.19	-0.5734971375415086
10	0.2	-0.5739939876832204
10	0.21	-0.5744853451539477
10	0.22	-0.5749711946638723
10	0.23	-0.5754515210614444
10	0.24	-0.5759263093337795
10	0.25	-0.5763955446074877
10	0.26	-0.5768592121491296
10	0.27	-0.577317297365796
10	0.28	-0.5777697858057649
10	0.29	-0.5782166631590375
10	0.3	-0.5786579152579172
10	0.31	-0.5790935280775634
10	0.32	-0.5795234877365828
10	0.33	-0.5799477804975477
10	0.34	-0.5803663927676078
10	0.35	-0.5807793110989891
10	0.36	-0.5811865221895565
10	0.37	-0.5815880128833664
10	0.38	-0.5819837701711639
10	0.39	-0.5823737811909538
10	0.4	-0.5827580332285047
10	0.41	-0.5831365137178726
10	0.42	-0.5835092102419214
10	0.43	-0.5838761105328104
10	0.44	-0.5842372024725307
10	0.45	-0.5845924740933838
10	0.46	-0.5849419135785021
10	0.47	-0.5852855092622885
10	0.48	-0.5856232496309778
10	0.49	-0.5859551233230396
10	0.5	-0.5862811191297059
10	0.51	-0.586601225995435
10	0.52	-0.5869154330183477
10	0.53	-0.5872237294507294
10	0.54	-0.5875261046994593
10	0.55	-0.5878225483264559
10	0.56	-0.5881130500491578
10	0.57	-0.5883975997409242
10	0.58	-0.5886761874315023
10	0.59	-0.5889488033074407
10	0.6	-0.5892154377125182
10	0.61	-0.5894760811481762
10	0.62	-0.5897307242739189
10	0.63	-0.5899793579077356
10	0.64	-0.5902219730265046
10	0.65	-0.5904585607663968
10	0.66	-0.5906891124232624
10	0.67	-0.5909136194530349
10	0.68	-0.5911320734721088
10	0.69	-0.5913444662577262
10	0.7	-0.5915507897483482
10	0.71	-0.5917510360440329
10	0.72	-0.5919451974067919
10	0.73	-0.5921332662609603
10	0.74	-0.5923152351935519
10	0.75	-0.5924910969546093
10	0.76	-0.5926608444575433
10	0.77	-0.5928244707794853
10	0.78	-0.5929819691616165
10	0.79	-0.5931333330095024
10	0.8	-0.5932785558934165
10	0.81	-0.59341763154866
10	0.82	-0.5935505538758843
10	0.83	-0.5936773169413937
10	0.84	-0.5937979149774593
10	0.85	-0.5939123423826108
10	0.86	-0.5940205937219414
10	0.87	-0.5941226637273925
10	0.88	-0.5942185472980417
10	0.89	-0.5943082395003829
10	0.9	-0.5943917355686035
10	0.91	-0.5944690309048513
10	0.92	-0.594540121079503
10	0.93	-0.5946050018314244
10	0.94	-0.5946636690682245
10	0.95	-0.594716118866505
10	0.96	-0.5947623474721089
10	0.97	-0.5948023513003571
10	0.98	-0.5948361269362843
10	0.99	-0.5948636711348695
10	1.0	-0.5948849808212613
11	0.0	-0.09442857908353926
11	0.01	-0.09568670900890658
11	0.02	-0.09696757190484732
11	0.03	-0.09827179823792882
11	0.04	-0.09960004178042457
11	0.05	-0.10095298065718794
11	0.06	-0.10233131844689149
11	0.07	-0.10373578534082828
11	0.08	-0.10516713936244891
11	0.09	-0.106626167651337
11	0.1	-0.10811368781512322
11	0.11	-0.10963054935347841
11	0.12	-0.1111776351581513
11	0.13	-0.11275586309369384
11	0.14	-0.1143661876632566
11	0.15	-0.11600960176461976
11	0.16	-0.1176871385415736
11	0.17	-0.11939987333607302
11	0.18	-0.12114892574705237
11	0.19	-0.12293546180192387
11	0.2	-0.12476069624719813
11	0.21	-0.12662589496487697
11	0.22	-0.12853237752171898
11	0.23	-0.13048151985871814
11	0.24	-0.13247475712834525
11	0.25	-0.1345135866876253
11	0.26	-0.13659957125524655
11	0.27	-0.13873434224112421
11	0.28	-0.1409196032571473
11	0.29	-0.14315713381797157
11	0.3	-0.14544879324073454
11	0.31	-0.14779652475270424
11	0.32	-0.15020235981561061
11	0.33	-0.15266842267533004
11	0.34	-0.1551969351449953
11	0.35	-0.1577902216290815
11	0.36	-0.16045071439507877
11	0.37	-0.16318095909807215
11	0.38	-0.16598362056197072
11	0.39	-0.1688614888189074
11	0.4	-0.1718174854056845
11	0.41	-0.17485466991256404
11	0.42	-0.17797624677546708
11	0.43	-0.1811855722970334
11	0.44	-0.18448616187556025
11	0.45	-0.18788169741228378
11	0.46	-0.1913760348575767
11	0.47	-0.19497321184408106
11	0.48	-0.19867745533990494
11	0.49	-0.20249318923653434
11	0.5	-0.20642504176420998
11	0.51	-0.21047785260050852
11	0.52	-0.2146566795058491
11	0.53	-0.2189668042807408
11	0.54	-0.2234137377930757
11	0.55	-0.22800322376799437
11	0.56	-0.2327412409662223
11	0.57	-0.23763400329724754
11	0.58	-0.24268795731918097
11	0.59	-0.2479097764649832
11	0.6	-0.2533063512020237
11	0.61	-0.2588847741757305
11	0.62	-0.2646523192045484
11	0.63	-0.27061641277938553
11	0.64	-0.27678459647197795
11	0.65	-0.28316447837012926
11	0.66	-0.28976367133026465
11	0.67	-0.2965897154675694
11	0.68	-0.303649981891139
11	0.69	-0.3109515542392549
11	0.7	-0.31850108408576944
11	0.71	-0.32630461578723446
11	0.72	-0.3343673758457219
11	0.73	-0.34269352141154485
11	0.74	-0.35128584219792985
11	0.75	-0.36014540990407423
11	0.76	-0.3692711693508537
11	0.77	-0.37865946606740514
11	0.78	-0.38830350621103454
11	0.79	-0.3981927466865707
11	0.8	-0.40831221642758275
11	0.81	-0.41864177431813837
11	0.82	-0.4291553154877252
11	0.83	-0.43981994598781926
11	0.84	-0.45059515633509384
11	0.85	-0.46143203705146296
11	0.86	-0.47227259376180997
11	0.87	-0.48304923472373623
11	0.88	-0.493684518267058
11	0.89	-0.5040912591037205
11	0.9	-0.514173097594829
11	0.91	-0.5238256309740442
11	0.92	-0.5329381862668318
11	0.93	-0.5413962780373858
11	0.94	-0.5490847389547522
11	0.95	-0.5558914396206798
11	0.96	-0.5617114326037855
11	0.97	-0.5664512751723212
11	0.98	-0.5700332202153492
11	0.99	-0.5723989304620244
11	1.0	-0.5735123795038997
12	0.0	-0.23424665135541126
12	0.01	-0.23648604034865334
12	0.02	-0.23875592409157798
12	0.03	-0.24105682083978572
12	0.04	-0.24338925542972728
12	0.05	-0.2457537590435205
12	0.06	-0.2481508689375089
12	0.07	-0.25058112813151423
12	0.08	-0.2530450850552491
12	0.09	-0.2555432931482794
12	0.1	-0.25807631040955886
12	0.11	-0.2606446988923222
12	0.12	-0.2632490241397858
12	0.13	-0.26588985455680236
12	0.14	-0.2685677607122937
12	0.15	-0.271283314566703
12	0.16	-0.2740370886189344
12	0.17	-0.2768296549659234
12	0.18	-0.27966158426851706
12	0.19	-0.28253344461614904
12	0.2	-0.2854458002828522
12	0.21	-0.28839921036640187
12	0.22	-0.29139422730195347
12	0.23	-0.2944313952410536
12	0.24	-0.29751124828658
12	0.25	-0.30063430857309364
12	0.26	-0.30380108418231866
12	0.27	-0.3070120668822229
12	0.28	-0.3102677296781714
12	0.29	-0.31356852416385683
12	0.3	-0.3169148776591904
12	0.31	-0.32030719012212927
12	0.32	-0.32374583082065095
12	0.33	-0.32723113475100996
12	0.34	-0.3307633987879698
12	0.35	-0.3343428775524163
12	0.36	-0.33796977898187863
12	0.37	-0.3416442595892478
12	0.38	-0.34536641939526846
12	0.39	-0.34913629652068684
12	0.4	-0.3529538614245461
12	0.41	-0.3568190107757919
12	0.42	-0.36073156094653347
12	0.43	-0.3646912411166548
12	0.44	-0.36869768598122676
12	0.45	-0.37275042805443154
12	0.46	-0.37684888956626916
12	0.47	-0.3809923739515759
12	0.48	-0.38518005693464025
12	0.49	-0.38941097721712853
12	0.5	-0.39368402678217307
12	0.51	-0.3979979408333569
12	0.52	-0.40235128739412557
12	0.53	-0.4067424566006814
12	0.54	-0.4111696497301249
12	0.55	-0.4156308680149992
12	0.56	-0.4201239013059626
12	0.57	-0.42464631665600555
12	0.58	-0.4291954469119515
12	0.59	-0.43376837941266727
12	0.6	-0.43836194490775815
12	0.61	-0.44297270682567347
12	0.62	-0.44759695103602803
12	0.63	-0.4522306762671233
12	0.64	-0.45686958535610106
12	0.65	-0.4615090775253463
12	0.66	-0.46614424189449766
12	0.67	-0.4707698524520493
12	0.68	-0.4753803647236456
12	0.69	-0.4799699143851522
12	0.7	-0.4845323180767067
12	0.71	-0.48906107667852616
12	0.72	-0.4935493813095122
12	0.73	-0.49799012230486506
12	0.74	-0.5023759014180891
12	0.75	-0.5066990474754075
12	0.76	-0.5109516356857523
12	0.77	-0.5151255107767776
12	0.78	-0.5192123140862076
12	0.79	-0.5232035146881336
12	0.8	-0.5270904445755863
12	0.81	-0.530864337854239
12	0.82	-0.5345163738280247
12	0.83	-0.5380377237769854
12	0.84	-0.5414196011421033
12	0.85	-0.5446533147431754
12	0.86	-0.5477303245661902
12	0.87	-0.5506422995686647
12	0.88	-0.5533811768679746
12	0.89	-0.5559392216017777
12	0.9	-0.5583090866843502
12	0.91	-0.560483871631065
12	0.92	-0.5624571795880858
12	0.93	-0.5642231716881578
12	0.94	-0.5657766178579766
12	0.95	-0.5671129432293004
12	0.96	-0.5682282693552034
12	0.97	-0.5691194495042625
12	0.98	-0.5697840973977638
12	0.99	-0.570220608866045
12	1.0	-0.5704281760268977
13	0.0	-0.055917399347842046
13	0.01	-0.05677277404031744
13	0.02	-0.057643614428984864
13	0.03	-0.05853037770466161
13	0.04	-0.05943353937522779
13	0.05	-0.060353594180930566
13	0.06	-0.06129105706454021
13	0.07	-0.062246464200150176
13	0.08	-0.06322037408473316
13	0.09	-0.06421336869699726
13	0.1	-0.0652260547282316
13	0.11	-0.06625906489046056
13	0.12	-0.06731305930751559
13	0.13	-0.06838872699507141
13	0.14	-0.06948678743637884
13	0.15	-0.07060799226075394
13	0.16	-0.07175312703270964
13	0.17	-0.07292301316010134
13	0.18	-0.07411850993054062
13	0.19	-0.0753405166860662
13	0.2	-0.07658997514686218
13	0.21	-0.07786787189602223
13	0.22	-0.07917524103808538
13	0.23	-0.08051316704556631
13	0.24	-0.08188278780876414
13	0.25	-0.08328529790563004
13	0.26	-0.08472195211006664
13	0.27	-0.08619406915862188
13	0.28	-0.08770303579766034
13	0.29	-0.08925031113492325
13	0.3	-0.09083743132187111
13	0.31	-0.09246601459572897
13	0.32	-0.09413776671290804
13	0.33	-0.09585448680864665
13	0.34	-0.09761807372118055
13	0.35	-0.09943053282247692
13	0.36	-0.1012939834019156
13	0.37	-0.1032106666538617
13	0.38	-0.10518295432533337
13	0.39	-0.10721335808564242
13	0.4	-0.10930453968625262
13	0.41	-0.11145932198615073
13	0.42	-0.1136807009256936
13	0.43	-0.11597185854057634
13	0.44	-0.11833617711696931
13	0.45	-0.12077725459929255
13	0.46	-0.12329892137361413
13	0.47	-0.1259052585621962
13	0.48	-0.1286006179785115
13	0.49	-0.1313896439070301
13	0.5	-0.1342772968883188
13	0.51	-0.13726887970752505
13	0.52	-0.14037006580294137
13	0.53	-0.1435869303310827
13	0.54	-0.1469259841451743
13	0.55	-0.1503942109647582
13	0.56	-0.15399910803467057
13	0.57	-0.15774873059092456
13	0.58	-0.16165174046768543
13	0.59	-0.16571745919161135
13	0.6	-0.16995592591460115
13	0.61	-0.1743779605295258
13	0.62	-0.1789952322907097
13	0.63	-0.18382033421421473
13	0.64	-0.18886686345261364
13	0.65	-0.19414950771111833
13	0.66	-0.19968413757809317
13	0.67	-0.2054879043579626
13	0.68	-0.21157934258400984
13	0.69	-0.2179784758064536
13	0.7	-0.2247069234351671
13	0.71	-0.23178800528282456
13	0.72	-0.23924683889141266
13	0.73	-0.2471104225839707
13	0.74	-0.25540769426801135
13	0.75	-0.2641695520701404
13	0.76	-0.2734288175719005
13	0.77	-0.2832201153250201
13	0.78	-0.2935796329337815
13	0.79	-0.304544713693222
13	0.8	-0.31615321789380013
13	0.81	-0.32844256880138156
13	0.82	-0.3414483745656085
13	0.83	-0.3552024880451216
13	0.84	-0.3697303341302165
13	0.85	-0.3850473022553313
13	0.86	-0.40115397806797864
13	0.87	-0.41802998668889857
13	0.88	-0.43562626410160643
13	0.89	-0.45385569868126907
13	0.9	-0.47258234040504316
13	0.91	-0.49160981664688236
13	0.92	-0.5106702638657294
13	0.93	-0.5294159725694312
13	0.94	-0.5474169146936634
13	0.95	-0.5641680440569844
13	0.96	-0.5791101689411143
13	0.97	-0.591666622184216
13	0.98	-0.6012944933923684
13	0.99	-0.6075442559770201
13	1.0	-0.6101168354000314
14	0.0	-0.5854144092701139
14	0.01	-0.5859842184986878
14	0.02	-0.5865486922709532
14	0.03	-0.5871078157816481
14	0.04	-0.5876615743711401
14	0.05	-0.5882099535260591
14	0.06	-0.5887529388798872
14	0.07	-0.5892905162135006
14	0.08	-0.5898226714557433
14	0.09	-0.5903493906840565
14	0.1	-0.5908706601249799
14	0.11	-0.5913864661547331
14	0.12	-0.5918967952997471
14	0.13	-0.5924016342371988
14	0.14	-0.5929009697956077
14	0.15	-0.5933947889553146
14	0.16	-0.5938830788489651
14	0.17	-0.5943658267620957
14	0.18	-0.5948430201336324
14	0.19	-0.5953146465563721
14	0.2	-0.5957806937774771
14	0.21	-0.5962411496989899
14	0.22	-0.5966960023782543
14	0.23	-0.5971452400285238
14	0.24	-0.5975888510192197
14	0.25	-0.5980268238766355
14	0.26	-0.5984591472842112
14	0.27	-0.5988858100830439
14	0.28	-0.5993068012723721
14	0.29	-0.5997221100099002
14	0.3	-0.6001317256123668
14	0.31	-0.6005356375558611
14	0.32	-0.6009338354762606
14	0.33	-0.6013263091696579
14	0.34	-0.6017130485927703
14	0.35	-0.60209404386329
14	0.36	-0.6024692852603097
14	0.37	-0.6028387632246766
14	0.38	-0.6032024683593875
14	0.39	-0.6035603914299162
14	0.4	-0.6039125233646293
14	0.41	-0.6042588552550928
14	0.42	-0.6045993783564102
14	0.43	-0.6049340840876051
14	0.44	-0.6052629640318956
14	0.45	-0.6055860099370605
14	0.46	-0.6059032137157221
14	0.47	-0.6062145674456939
14	0.48	-0.6065200633702209
14	0.49	-0.6068196938983293
14	0.5	-0.6071134516050899
14	0.51	-0.6074013292318894
14	0.52	-0.6076833196867149
14	0.53	-0.6079594160444087
14	0.54	-0.6082296115469332
14	0.55	-0.6084938996036168
14	0.56	-0.6087522737913887
14	0.57	-0.6090047278550279
14	0.58	-0.6092512557073743
14	0.59	-0.6094918514295624
14	0.6	-0.6097265092712252
14	0.61	-0.6099552236507031
14	0.62	-0.6101779891552368
14	0.63	-0.610394800541166
14	0.64	-0.6106056527341018
14	0.65	-0.6108105408291077
14	0.66	-0.6110094600908698
14	0.67	-0.6112024059538502
14	0.68	-0.6113893740224428
14	0.69	-0.6115703600711201
14	0.7	-0.6117453600445677
14	0.71	-0.6119143700578223
14	0.72	-0.6120773863963801
14	0.73	-0.6122344055163247
14	0.74	-0.6123854240444329
14	0.75	-0.6125304387782664
14	0.76	-0.6126694466862747
14	0.77	-0.6128024449078744
14	0.78	-0.6129294307535291
14	0.79	-0.6130504017048173
14	0.8	-0.6131653554144938
14	0.81	-0.6132742897065516
14	0.82	-0.6133772025762598
14	0.83	-0.6134740921902092
14	0.84	-0.6135649568863434
14	0.85	-0.6136497951739818
14	0.86	-0.6137286057338399
14	0.87	-0.6138013874180344
14	0.88	-0.613868139250089
14	0.89	-0.6139288604249266
14	0.9	-0.6139835503088581
14	0.91	-0.6140322084395582
14	0.92	-0.6140748345260422
14	0.93	-0.6141114284486245
14	0.94	-0.6141419902588805
14	0.95	-0.6141665201795924
14	0.96	-0.6141850186046918
14	0.97	-0.6141974860991931
14	0.98	-0.6142039233991216
14	0.99	-0.614204331411431
14	1.0	-0.6141987112139153
15	0.0	-0.313501521877126
15	0.01	-0.31607316157942367
15	0.02	-0.3186671077007057
15	0.03	-0.3212834380273667
15	0.04	-0.32392222071256044
15	0.05	-0.32658351362499893
15	0.06	-0.32926736366765763
15	0.07	-0.33197380606554516
15	0.08	-0.33470286362161633
15	0.09	-0.33745454593992213
15	0.1	-0.3402288486152323
15	0.11	-0.3430257523882049
15	0.12	-0.3458452222654403
15	0.13	-0.3486872066036322
15	0.14	-0.3515516361571524
15	0.15	-0.35443842308864065
15	0.16	-0.35734745994180106
15	0.17	-0.36027861857624355
15	0.18	-0.36323174906400907
15	0.19	-0.3662066785475175
15	0.2	-0.369203210059003
15	0.21	-0.3722211213015387
15	0.22	-0.37526016339177476
15	0.23	-0.3783200595651527
15	0.24	-0.3814005038439694
15	0.25	-0.3845011596695421
15	0.26	-0.387621658499303
15	0.27	-0.3907615983705275
15	0.28	-0.3939205424323894
15	0.29	-0.39709801744832796
15	0.3	-0.4002935122713063
15	0.31	-0.4035064762946459
15	0.32	-0.40673631788180575
15	0.33	-0.40998240277863096
15	0.34	-0.413244052512288
15	0.35	-0.41652054278148004
15	0.36	-0.4198111018431315
15	0.37	-0.4231149089011653
15	0.38	-0.4264310925037226
15	0.39	-0.4297587289556809
15	0.4	-0.4330968407539374
15	0.41	-0.43644439505364335
15	0.42	-0.4398003021742411
15	0.43	-0.4431634141546806
15	0.44	-0.4465325233681107
15	0.45	-0.44990636120681576
15	0.46	-0.45328359684907116
15	0.47	-0.45666283611999753
15	0.48	-0.46004262045945266
15	0.49	-0.463421426010448
15	0.5	-0.4667976628422347
15	0.51	-0.47016967432274676
15	0.52	-0.4735357366556815
15	0.53	-0.47689405859778367
15	0.54	-0.48024278137240994
15	0.55	-0.4835799787955783
15	0.56	-0.486903657630982
15	0.57	-0.49021175819037344
15	0.58	-0.49350215519567836
15	0.59	-0.496772658918916
15	0.6	-0.5000210166155924
15	0.61	-0.5032449142665568
15	0.62	-0.5064419786426243
15	0.63	-0.5096097797051025
15	0.64	-0.5127458333542485
15	0.65	-0.515847604536149
15	0.66	-0.5189125107168192
15	0.67	-0.5219379257304082
15	0.68	-0.5249211840061647
15	0.69	-0.5278595851764386
15	0.7	-0.5307503990652899
15	0.71	-0.5335908710544345
15	0.72	-0.5363782278201341
15	0.73	-0.5391096834313722
15	0.74	-0.5417824457962105
15	0.75	-0.544393723439624
15	0.76	-0.5469407325924612
15	0.77	-0.5494207045674017
15	0.78	-0.551830893394039
15	0.79	-0.5541685836814966
15	0.8	-0.5564310986733154
15	0.81	-0.5586158084558728
15	0.82	-0.5607201382782584
15	0.83	-0.5627415769384858
15	0.84	-0.5646776851881735
15	0.85	-0.5665261041054344
15	0.86	-0.5682845633837831
15	0.87	-0.569950889483349
15	0.88	-0.5715230135897615
15	0.89	-0.5729989793256346
15	0.9	-0.5743769501597803
15	0.91	-0.5756552164600744
15	0.92	-0.5768322021373257
15	0.93	-0.5779064708295509
15	0.94	-0.5788767315787582
15	0.95	-0.5797418439555967
15	0.96	-0.5805008225911302
15	0.97	-0.5811528410793592
15	0.98	-0.5816972352190132
15	0.99	-0.5821335055684362
15	1.0	-0.5824613192930473
16	0.0	-0.49422197459825346
16	0.01	-0.49647223359477355
16	0.02	-0.49872329691274625
16	0.03	-0.5009748641780365
16	0.04	-0.5032266266397845
16	0.05	-0.5054782670662501
16	0.06	-0.5077294596446512
16	0.07	-0.5099798698852526
16	0.08	-0.5122291545301895
16	0.09	-0.5144769614672303
16	0.1	-0.5167229296490254
16	0.11	-0.5189666890181146
16	0.12	-0.5212078604381428
16	0.13	-0.5234460556318128
16	0.14	-0.5256808771256243
16	0.15	-0.5279119182024218
16	0.16	-0.5301387628615866
16	0.17	-0.5323609857878566
16	0.18	-0.5345781523287522
16	0.19	-0.5367898184814853
16	0.2	-0.5389955308895734
16	0.21	-0.541194826849719
16	0.22	-0.5433872343294668
16	0.23	-0.5455722719960028
16	0.24	-0.5477494492568025
16	0.25	-0.5499182663123664
16	0.26	-0.5520782142216683
16	0.27	-0.5542287749808846
16	0.28	-0.5563694216155873
16	0.29	-0.5584996182872559
16	0.3	-0.5606188204142584
16	0.31	-0.5627264748079626
16	0.32	-0.5648220198242869
16	0.33	-0.5669048855312562
16	0.34	-0.5689744938928245
16	0.35	-0.5710302589695176
16	0.36	-0.573071587136166
16	0.37	-0.5750978773171355
16	0.38	-0.5771085212393473
16	0.39	-0.5791029037034683
16	0.4	-0.5810804028734396
16	0.41	-0.5830403905846742
16	0.42	-0.584982232671059
16	0.43	-0.5869052893110321
16	0.44	-0.5888089153927073
16	0.45	-0.5906924608982903
16	0.46	-0.5925552713077262
16	0.47	-0.5943966880215982
16	0.48	-0.596216048803234
16	0.49	-0.5980126882398807
16	0.5	-0.5997859382228033
16	0.51	-0.6015351284460866
16	0.52	-0.6032595869238152
16	0.53	-0.6049586405253552
16	0.54	-0.6066316155282804
16	0.55	-0.6082778381884706
16	0.56	-0.6098966353268931
16	0.57	-0.611487334932407
16	0.58	-0.6130492667799612
16	0.59	-0.6145817630634104
16	0.6	-0.6160841590421954
16	0.61	-0.617555793700943
16	0.62	-0.6189960104211035
16	0.63	-0.6204041576635808
16	0.64	-0.6217795896612857
16	0.65	-0.623121667120477
16	0.66	-0.6244297579296721
16	0.67	-0.6257032378748806
16	0.68	-0.6269414913598093
16	0.69	-0.6281439121296846
16	0.7	-0.6293099039972435
16	0.71	-0.6304388815694161
16	0.72	-0.6315302709731669
16	0.73	-0.6325835105789408
16	0.74	-0.6335980517200985
16	0.75	-0.634573359406706
16	0.76	-0.6355089130320352
16	0.77	-0.6364042070700764
16	0.78	-0.6372587517623803
16	0.79	-0.6380720737925301
16	0.8	-0.6388437169465342
16	0.81	-0.6395732427574509
16	0.82	-0.6402602311325566
16	0.83	-0.6409042809613901
16	0.84	-0.6415050107030363
16	0.85	-0.6420620589510447
16	0.86	-0.6425750849744071
16	0.87	-0.643043769233083
16	0.88	-0.6434678138666
16	0.89	-0.6438469431543269
16	0.9	-0.6441809039460761
16	0.91	-0.6444694660617667
16	0.92	-0.6447124226589714
16	0.93	-0.6449095905672267
16	0.94	-0.6450608105881095
16	0.95	-0.6451659477601509
16	0.96	-0.6452248915877801
16	0.97	-0.64523755623357
16	0.98	-0.6452038806731895
16	0.99	-0.6451238288125609
16	1.0	-0.6449973895668376
17	0.0	-0.2561339177820378
17	0.01	-0.2582871899282112
17	0.02	-0.260468635015248
17	0.03	-0.26267873133962316
17	0.04	-0.2649179635556959
17	0.05	-0.26718682249498144
17	0.06	-0.26948580495515534
17	0.07	-0.27181541345625837
17	0.08	-0.27417615596101746
17	0.09	-0.27656854555627974
17	0.1	-0.2789931000921306
17	0.11	-0.28145034177509015
17	0.12	-0.28394079671147127
17	0.13	-0.28646499439678774
17	0.14	-0.2890234671466091
17	0.15	-0.29161674946421606
17	0.16	-0.29424537733971284
17	0.17	-0.2969098874753027
17	0.18	-0.2996108164306582
17	0.19	-0.3023486996821647
17	0.2	-0.30512407058933355
17	0.21	-0.30793745926121385
17	0.22	-0.3107893913151461
17	0.23	-0.3136803865198338
17	0.24	-0.3166109573140431
17	0.25	-0.319581607191917
17	0.26	-0.32259282894512037
17	0.27	-0.32564510275181696
17	0.28	-0.32873889410153595
17	0.29	-0.3318746515448121
17	0.3	-0.3350528042556419
17	0.31	-0.3382737593943768
17	0.32	-0.34153789925820666
17	0.33	-0.3448455782056724
17	0.34	-0.3481971193413783
17	0.35	-0.3515928109465444
17	0.36	-0.35503290264061105
17	0.37	-0.3585176012589832
17	0.38	-0.3620470664315802
17	0.39	-0.36562140584692954
17	0.4	-0.36924067018654544
17	0.41	-0.3729048477145077
17	0.42	-0.3766138585076673
17	0.43	-0.3803675483124268
17	0.44	-0.38416568201510587
17	0.45	-0.3880079367140308
17	0.46	-0.3918938943831403
17	0.47	-0.39582303411889896
17	0.48	-0.39979472396480653
17	0.49	-0.4038082123107273
17	0.5	-0.40786261886802616
17	0.51	-0.41195692522555366
17	0.52	-0.4160899649966561
17	0.53	-0.4202604135731087
17	0.54	-0.4244667775085081
17	0.55	-0.42870738356125604
17	0.56	-0.43298036743580365
17	0.57	-0.43728366227045734
17	0.58	-0.4416149869307306
17	0.59	-0.44597183417905356
17	0.6	-0.45035145880459315
17	0.61	-0.4547508658109639
17	0.62	-0.45916679877475
17	0.63	-0.46359572850379693
17	0.64	-0.4680338421411978
17	0.65	-0.47247703287842135
17	0.66	-0.4769208904590444
17	0.67	-0.4813606926726404
17	0.68	-0.48579139805613863
17	0.69	-0.4902076400370612
17	0.7	-0.4946037227687549
17	0.71	-0.49897361892159176
17	0.72	-0.5033109697052772
17	0.73	-0.5076090874051638
17	0.74	-0.5118609607189726
17	0.75	-0.5160592631786065
17	0.76	-0.5201963649339958
17	0.77	-0.524264348161116
17	0.78	-0.5282550263336998
17	0.79	-0.5321599675668902
17	0.8	-0.5359705222005756
17	0.81	-0.5396778547399366
17	0.82	-0.5432729802106906
17	0.83	-0.5467468049167785
17	0.84	-0.5500901715093593
17	0.85	-0.5532939081888401
17	0.86	-0.5563488817677745
17	0.87	-0.5592460542236304
17	0.88	-0.5619765422690618
17	0.89	-0.5645316793661358
17	0.9	-0.5669030795132645
17	0.91	-0.5690827020427084
17	0.92	-0.5710629165861275
17	0.93	-0.5728365672994122
17	0.94	-0.5743970353893478
17	0.95	-0.5757382989567037
17	0.96	-0.5768549891656941
17	0.97	-0.5777424417702598
17	0.98	-0.578396743074326
17	0.99	-0.5788147694760577
17	1.0	-0.5789942198441781
18	0.0	-0.2843368332804349
18	0.01	-0.28679591763178575
18	0.02	-0.28928167379380515
18	0.03	-0.291794374880906
18	0.04	-0.2943342898521738
18	0.05	-0.2969016828961312
18	0.06	-0.2994968127738547
18	0.07	-0.3021199321181684
18	0.08	-0.30477128668662257
18	0.09	-0.30745111456580954
18	0.1	-0.3101596453245614
18	0.11	-0.31289709911347485
18	0.12	-0.3156636857080421
18	0.13	-0.31845960349281754
18	0.14	-0.3212850383836876
18	0.15	-0.3241401626855086
18	0.16	-0.3270251338822377
18	0.17	-0.32994009335651436
18	0.18	-0.33288516503597876
18	0.19	-0.3358604539630611
18	0.2	-0.33886604478559074
18	0.21	-0.3419020001650876
18	0.22	-0.34496835909998824
18	0.23	-0.348065135160862
18	0.24	-0.35119231463510825
18	0.25	-0.35434985457834367
18	0.26	-0.3575376807702123
18	0.27	-0.3607556855724266
18	0.28	-0.3640037256869909
18	0.29	-0.3672816198131012
18	0.3	-0.3705891462013494
18	0.31	-0.3739260401044209
18	0.32	-0.3772919911238741
18	0.33	-0.3806866404532532
18	0.34	-0.3841095780182606
