panel	column	draw	log_group_sd	coordinate
1: region 1 intercept, rho=0.80	1. CP	1613	0.1123047846019205	0.87487642698747
1: region 1 intercept, rho=0.80	2. NCP	1613	0.1123047846019205	0.7819398860113779
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1613	0.1123047846019205	0.8621325959865809
1: region 1 intercept, rho=0.80	1. CP	1614	0.20681602257881335	0.836505369826396
1: region 1 intercept, rho=0.80	2. NCP	1614	0.20681602257881335	0.680220436679519
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1614	0.20681602257881335	0.8146221900023575
1: region 1 intercept, rho=0.80	1. CP	1615	-0.12988761964619147	0.766182822713907
1: region 1 intercept, rho=0.80	2. NCP	1615	-0.12988761964619147	0.8724526932705642
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1615	-0.12988761964619147	0.7796601021081937
1: region 1 intercept, rho=0.80	1. CP	1616	-0.020906929731280357	0.36695453560717195
1: region 1 intercept, rho=0.80	2. NCP	1616	-0.020906929731280357	0.37470718798885416
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1616	-0.020906929731280357	0.36802617615304
1: region 1 intercept, rho=0.80	1. CP	1617	-0.27884784018301667	0.6883752650438791
1: region 1 intercept, rho=0.80	2. NCP	1617	-0.27884784018301667	0.9097610410674272
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1617	-0.27884784018301667	0.7179282221505363
1: region 1 intercept, rho=0.80	1. CP	1618	0.07627656683757662	0.5206299895591315
1: region 1 intercept, rho=0.80	2. NCP	1618	0.07627656683757662	0.4823948790673744
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1618	0.07627656683757662	0.5146473037125241
1: region 1 intercept, rho=0.80	1. CP	1619	0.38773934993976944	0.20827847383237785
1: region 1 intercept, rho=0.80	2. NCP	1619	0.38773934993976944	0.1413355217957223
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1619	0.38773934993976944	0.1977298527816988
1: region 1 intercept, rho=0.80	1. CP	1620	-0.30445367640080356	0.557281229010296
1: region 1 intercept, rho=0.80	2. NCP	1620	-0.30445367640080356	0.7556087293172119
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1620	-0.30445367640080356	0.5827172687560751
1: region 1 intercept, rho=0.80	1. CP	1621	-0.2050354570884637	0.696486362031973
1: region 1 intercept, rho=0.80	2. NCP	1621	-0.2050354570884637	0.8549847815328596
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1621	-0.2050354570884637	0.7233590678230657
1: region 1 intercept, rho=0.80	1. CP	1622	-0.5684502074842548	0.6407240057997077
1: region 1 intercept, rho=0.80	2. NCP	1622	-0.5684502074842548	1.1312166382263646
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1622	-0.5684502074842548	0.7132807226498966
1: region 1 intercept, rho=0.80	1. CP	1623	-0.6673297081866931	0.8227513407942266
1: region 1 intercept, rho=0.80	2. NCP	1623	-0.6673297081866931	1.603563670677264
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1623	-0.6673297081866931	0.9483260886802775
1: region 1 intercept, rho=0.80	1. CP	1624	0.5868435194564113	1.341518012919338
1: region 1 intercept, rho=0.80	2. NCP	1624	0.5868435194564113	0.7459910313149811
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1624	0.5868435194564113	1.2518335268053982
1: region 1 intercept, rho=0.80	1. CP	1625	0.061462408027912245	0.33000364806344845
1: region 1 intercept, rho=0.80	2. NCP	1625	0.061462408027912245	0.31033156831760483
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1625	0.061462408027912245	0.32835414309375865
1: region 1 intercept, rho=0.80	1. CP	1626	-0.04127266750743777	0.42204973059249595
1: region 1 intercept, rho=0.80	2. NCP	1626	-0.04127266750743777	0.43983331236688256
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1626	-0.04127266750743777	0.42417051793220484
1: region 1 intercept, rho=0.80	1. CP	1627	-0.06601816827257942	0.5142012670164973
1: region 1 intercept, rho=0.80	2. NCP	1627	-0.06601816827257942	0.5492935110512056
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1627	-0.06601816827257942	0.5184175783103013
1: region 1 intercept, rho=0.80	1. CP	1628	-0.09666089951151342	0.4332000487560367
1: region 1 intercept, rho=0.80	2. NCP	1628	-0.09666089951151342	0.47716413354674436
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1628	-0.09666089951151342	0.43896492632830864
1: region 1 intercept, rho=0.80	1. CP	1629	-0.04118699935175797	0.5595961446078305
1: region 1 intercept, rho=0.80	2. NCP	1629	-0.04118699935175797	0.5831254554020038
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1629	-0.04118699935175797	0.5624380962048373
1: region 1 intercept, rho=0.80	1. CP	1630	-0.08102118800064556	0.8826344900108849
1: region 1 intercept, rho=0.80	2. NCP	1630	-0.08102118800064556	0.9571234325909163
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1630	-0.08102118800064556	0.8943217097420639
1: region 1 intercept, rho=0.80	1. CP	1631	0.46933582126268714	-0.2155694007031523
1: region 1 intercept, rho=0.80	2. NCP	1631	0.46933582126268714	-0.13482087984313648
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1631	0.46933582126268714	-0.18595732928008182
1: region 1 intercept, rho=0.80	1. CP	1632	0.11788099014100231	-0.10690676705602487
1: region 1 intercept, rho=0.80	2. NCP	1632	0.11788099014100231	-0.09501892939700304
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1632	0.11788099014100231	-0.09874933746783432
1: region 1 intercept, rho=0.80	1. CP	1633	0.042068115638171005	0.10263231703881373
1: region 1 intercept, rho=0.80	2. NCP	1633	0.042068115638171005	0.09840432421701972
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1633	0.042068115638171005	0.1036537155865572
1: region 1 intercept, rho=0.80	1. CP	1634	0.05721115220652292	0.14698099935915127
1: region 1 intercept, rho=0.80	2. NCP	1634	0.05721115220652292	0.1388080675798521
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1634	0.05721115220652292	0.14804068912242885
1: region 1 intercept, rho=0.80	1. CP	1635	-0.028941716381720647	0.42207008222700837
1: region 1 intercept, rho=0.80	2. NCP	1635	-0.028941716381720647	0.4344640003647227
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1635	-0.028941716381720647	0.4223068376490341
1: region 1 intercept, rho=0.80	1. CP	1636	0.42893196958612073	0.09362698388802798
1: region 1 intercept, rho=0.80	2. NCP	1636	0.42893196958612073	0.06097028789079529
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1636	0.42893196958612073	0.10304062049789953
1: region 1 intercept, rho=0.80	1. CP	1637	-0.2773517969770414	0.947842317287357
1: region 1 intercept, rho=0.80	2. NCP	1637	-0.2773517969770414	1.2508016608612709
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1637	-0.2773517969770414	0.9768548192432951
1: region 1 intercept, rho=0.80	1. CP	1638	-0.23014589378513925	0.888212074389815
1: region 1 intercept, rho=0.80	2. NCP	1638	-0.23014589378513925	1.1180668327503263
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1638	-0.23014589378513925	0.9097549504766425
1: region 1 intercept, rho=0.80	1. CP	1639	-0.21417282313155717	0.8917957644325651
1: region 1 intercept, rho=0.80	2. NCP	1639	-0.21417282313155717	1.1047893539329952
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1639	-0.21417282313155717	0.911791497010498
1: region 1 intercept, rho=0.80	1. CP	1640	0.8502480252798523	0.5402256583303401
1: region 1 intercept, rho=0.80	2. NCP	1640	0.8502480252798523	0.23084325092937857
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1640	0.8502480252798523	0.5013445846246363
1: region 1 intercept, rho=0.80	1. CP	1641	-0.08075143970821315	1.7900064921603254
1: region 1 intercept, rho=0.80	2. NCP	1641	-0.08075143970821315	1.9405485415018473
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1641	-0.08075143970821315	1.8128540666787105
1: region 1 intercept, rho=0.80	1. CP	1642	0.5829350664100994	1.8970082634792242
1: region 1 intercept, rho=0.80	2. NCP	1642	0.5829350664100994	1.0590189710870592
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1642	0.5829350664100994	1.7607742732704048
1: region 1 intercept, rho=0.80	1. CP	1643	0.5953523947741652	1.50542538573012
1: region 1 intercept, rho=0.80	2. NCP	1643	0.5953523947741652	0.8300437338574006
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1643	0.5953523947741652	1.39125869219473
1: region 1 intercept, rho=0.80	1. CP	1644	0.4968312676107754	1.8878036801408618
1: region 1 intercept, rho=0.80	2. NCP	1644	0.4968312676107754	1.1486447988943058
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1644	0.4968312676107754	1.7642279302865733
1: region 1 intercept, rho=0.80	1. CP	1645	0.7858947021549929	1.707809418986003
1: region 1 intercept, rho=0.80	2. NCP	1645	0.7858947021549929	0.7782688924474542
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1645	0.7858947021549929	1.5515154990702473
1: region 1 intercept, rho=0.80	1. CP	1646	-0.15691850003764046	0.8135125370387226
1: region 1 intercept, rho=0.80	2. NCP	1646	-0.15691850003764046	0.9517285311883492
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1646	-0.15691850003764046	0.8336268436925715
1: region 1 intercept, rho=0.80	1. CP	1647	-0.31741978430686707	0.5879894882098637
1: region 1 intercept, rho=0.80	2. NCP	1647	-0.31741978430686707	0.8076500472409188
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1647	-0.31741978430686707	0.6190267571256702
1: region 1 intercept, rho=0.80	1. CP	1648	0.07120678670479069	0.753461575240835
1: region 1 intercept, rho=0.80	2. NCP	1648	0.07120678670479069	0.7016756323243049
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1648	0.07120678670479069	0.7436062702186989
1: region 1 intercept, rho=0.80	1. CP	1649	-0.11735271900194875	0.6208137223468907
1: region 1 intercept, rho=0.80	2. NCP	1649	-0.11735271900194875	0.6981149625000863
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1649	-0.11735271900194875	0.6335181236456712
1: region 1 intercept, rho=0.80	1. CP	1650	0.02545440957526902	0.5699438297891153
1: region 1 intercept, rho=0.80	2. NCP	1650	0.02545440957526902	0.5556193303757164
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1650	0.02545440957526902	0.5674364166293747
1: region 1 intercept, rho=0.80	1. CP	1651	-0.2693608316410122	1.6434554351943242
1: region 1 intercept, rho=0.80	2. NCP	1651	-0.2693608316410122	2.1514925909052565
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1651	-0.2693608316410122	1.726187064143176
1: region 1 intercept, rho=0.80	1. CP	1652	0.7096591348051958	1.3456464423159737
1: region 1 intercept, rho=0.80	2. NCP	1652	0.7096591348051958	0.6618048129822608
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1652	0.7096591348051958	1.2212941578955543
1: region 1 intercept, rho=0.80	1. CP	1653	-0.11737325080362011	1.0328399422657417
1: region 1 intercept, rho=0.80	2. NCP	1653	-0.11737325080362011	1.1614688851605097
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1653	-0.11737325080362011	1.0508783417269
1: region 1 intercept, rho=0.80	1. CP	1654	0.017344797163795393	0.9645036904691036
1: region 1 intercept, rho=0.80	2. NCP	1654	0.017344797163795393	0.9479188160193104
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1654	0.017344797163795393	0.9621054482443164
1: region 1 intercept, rho=0.80	1. CP	1655	-0.12952673825316216	1.208992258822425
1: region 1 intercept, rho=0.80	2. NCP	1655	-0.12952673825316216	1.376183250536813
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1655	-0.12952673825316216	1.2325148148478813
1: region 1 intercept, rho=0.80	1. CP	1656	0.4565134929056763	0.5967733735632923
1: region 1 intercept, rho=0.80	2. NCP	1656	0.4565134929056763	0.37804904642349346
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1656	0.4565134929056763	0.5685388602893333
1: region 1 intercept, rho=0.80	1. CP	1657	-0.07682877661743295	0.7056269041627464
1: region 1 intercept, rho=0.80	2. NCP	1657	-0.07682877661743295	0.7619762674062371
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1657	-0.07682877661743295	0.7153372995252644
1: region 1 intercept, rho=0.80	1. CP	1658	0.6424587265140349	0.5685759352418908
1: region 1 intercept, rho=0.80	2. NCP	1658	0.6424587265140349	0.2990695481892609
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1658	0.6424587265140349	0.5358689853073317
1: region 1 intercept, rho=0.80	1. CP	1659	0.37781601687201244	0.6565610058200776
1: region 1 intercept, rho=0.80	2. NCP	1659	0.37781601687201244	0.4499784075553575
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1659	0.37781601687201244	0.6328171934753114
1: region 1 intercept, rho=0.80	1. CP	1660	-0.1021231434039328	1.1618322221525588
1: region 1 intercept, rho=0.80	2. NCP	1660	-0.1021231434039328	1.2867522450282043
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1660	-0.1021231434039328	1.1782904455655818
1: region 1 intercept, rho=0.80	1. CP	1661	0.13118335134099024	0.481496799769689
1: region 1 intercept, rho=0.80	2. NCP	1661	0.13118335134099024	0.4223001146792336
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1661	0.13118335134099024	0.47175686060692834
1: region 1 intercept, rho=0.80	1. CP	1662	-0.7453618046762324	0.6024140609948896
1: region 1 intercept, rho=0.80	2. NCP	1662	-0.7453618046762324	1.2694091341809675
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1662	-0.7453618046762324	0.6976233304288886
1: region 1 intercept, rho=0.80	1. CP	1663	-0.40365586735063036	0.5076550025918752
1: region 1 intercept, rho=0.80	2. NCP	1663	-0.40365586735063036	0.7601060442545345
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1663	-0.40365586735063036	0.5449805214239535
1: region 1 intercept, rho=0.80	1. CP	1664	-0.4007211673847903	0.5014737884513465
1: region 1 intercept, rho=0.80	2. NCP	1664	-0.4007211673847903	0.748650690658924
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1664	-0.4007211673847903	0.5396852785768572
1: region 1 intercept, rho=0.80	1. CP	1665	-0.2809260452485777	1.0611305218291958
1: region 1 intercept, rho=0.80	2. NCP	1665	-0.2809260452485777	1.4053142103761391
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1665	-0.2809260452485777	1.1152361324173599
1: region 1 intercept, rho=0.80	1. CP	1666	-0.3041831201253428	0.5756171181933318
1: region 1 intercept, rho=0.80	2. NCP	1666	-0.3041831201253428	0.7802589364757758
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1666	-0.3041831201253428	0.6065989765323537
1: region 1 intercept, rho=0.80	1. CP	1667	-0.38076486521445035	0.9497448912064304
1: region 1 intercept, rho=0.80	2. NCP	1667	-0.38076486521445035	1.3898599674036003
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1667	-0.38076486521445035	1.016424253939815
1: region 1 intercept, rho=0.80	1. CP	1668	0.2121559850600499	0.7899420248910517
1: region 1 intercept, rho=0.80	2. NCP	1668	0.2121559850600499	0.6389355390891425
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1668	0.2121559850600499	0.765772067774409
1: region 1 intercept, rho=0.80	1. CP	1669	-0.6290083958922413	0.841432944073373
1: region 1 intercept, rho=0.80	2. NCP	1669	-0.6290083958922413	1.5783175551431117
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1669	-0.6290083958922413	0.9461687166894441
1: region 1 intercept, rho=0.80	1. CP	1670	-0.36110502061029887	0.59474738334808
1: region 1 intercept, rho=0.80	2. NCP	1670	-0.36110502061029887	0.8534114351646006
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1670	-0.36110502061029887	0.6325836100387867
1: region 1 intercept, rho=0.80	1. CP	1671	-0.13988718485874194	1.0756661347438363
1: region 1 intercept, rho=0.80	2. NCP	1671	-0.13988718485874194	1.2371709916204905
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1671	-0.13988718485874194	1.104622410034076
1: region 1 intercept, rho=0.80	1. CP	1672	0.19636681217686333	1.4921629982411455
1: region 1 intercept, rho=0.80	2. NCP	1672	0.19636681217686333	1.2261264000959187
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1672	0.19636681217686333	1.44343899651232
1: region 1 intercept, rho=0.80	1. CP	1673	0.18761673482919575	1.2140256955743183
1: region 1 intercept, rho=0.80	2. NCP	1673	0.18761673482919575	1.0063451694618453
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1673	0.18761673482919575	1.1775951777266385
1: region 1 intercept, rho=0.80	1. CP	1674	0.15038712784672678	1.4820751422700544
1: region 1 intercept, rho=0.80	2. NCP	1674	0.15038712784672678	1.275140158785528
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1674	0.15038712784672678	1.4484177349964962
1: region 1 intercept, rho=0.80	1. CP	1675	0.29117718247073404	0.8100750313812056
1: region 1 intercept, rho=0.80	2. NCP	1675	0.29117718247073404	0.6054365040887958
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1675	0.29117718247073404	0.7799435116297943
1: region 1 intercept, rho=0.80	1. CP	1676	0.3387947064023635	1.173268850034242
1: region 1 intercept, rho=0.80	2. NCP	1676	0.3387947064023635	0.8361050931172129
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1676	0.3387947064023635	1.1323460827981056
1: region 1 intercept, rho=0.80	1. CP	1677	0.4837594488177615	1.0265599197234947
1: region 1 intercept, rho=0.80	2. NCP	1677	0.4837594488177615	0.6328346418928993
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1677	0.4837594488177615	0.9780395314775001
1: region 1 intercept, rho=0.80	1. CP	1678	0.4810829013320361	1.0488897232184442
1: region 1 intercept, rho=0.80	2. NCP	1678	0.4810829013320361	0.6483330795289397
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1678	0.4810829013320361	0.9986878704462496
1: region 1 intercept, rho=0.80	1. CP	1679	0.6823129864380457	0.676703012204413
1: region 1 intercept, rho=0.80	2. NCP	1679	0.6823129864380457	0.34203720171954877
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1679	0.6823129864380457	0.6404983376729196
1: region 1 intercept, rho=0.80	1. CP	1680	0.588385277438123	1.2347938110221144
1: region 1 intercept, rho=0.80	2. NCP	1680	0.588385277438123	0.6855860384219186
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1680	0.588385277438123	1.174948423983306
1: region 1 intercept, rho=0.80	1. CP	1681	1.0329817463327038	0.5239815226115121
1: region 1 intercept, rho=0.80	2. NCP	1681	1.0329817463327038	0.186508101006903
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1681	1.0329817463327038	0.493749281988193
1: region 1 intercept, rho=0.80	1. CP	1682	0.44031406456173605	1.0048396029737696
1: region 1 intercept, rho=0.80	2. NCP	1682	0.44031406456173605	0.6469500856569119
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1682	0.44031406456173605	0.9655039735539351
1: region 1 intercept, rho=0.80	1. CP	1683	0.4800435931332232	0.9158995067954762
1: region 1 intercept, rho=0.80	2. NCP	1683	0.4800435931332232	0.5667186977862907
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1683	0.4800435931332232	0.8781856285851863
1: region 1 intercept, rho=0.80	1. CP	1684	0.41781629859392655	1.0765819765230287
1: region 1 intercept, rho=0.80	2. NCP	1684	0.41781629859392655	0.70891112515538
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1684	0.41781629859392655	1.0286526317412075
1: region 1 intercept, rho=0.80	1. CP	1685	0.5571182460106892	0.9737044907354319
1: region 1 intercept, rho=0.80	2. NCP	1685	0.5571182460106892	0.5577939416565821
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1685	0.5571182460106892	0.9230647242520004
1: region 1 intercept, rho=0.80	1. CP	1686	-0.19240926627961477	1.3039470841712015
1: region 1 intercept, rho=0.80	2. NCP	1686	-0.19240926627961477	1.5806009919037094
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1686	-0.19240926627961477	1.3465932656531032
1: region 1 intercept, rho=0.80	1. CP	1687	0.15791607068649985	0.7579496122407482
1: region 1 intercept, rho=0.80	2. NCP	1687	0.15791607068649985	0.6472294303971082
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1687	0.15791607068649985	0.7424331975385438
1: region 1 intercept, rho=0.80	1. CP	1688	0.7867774457758466	0.8135720387928039
1: region 1 intercept, rho=0.80	2. NCP	1688	0.7867774457758466	0.3704272358948837
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1688	0.7867774457758466	0.7487502376227189
1: region 1 intercept, rho=0.80	1. CP	1689	0.04274689775896506	1.4496712541854
1: region 1 intercept, rho=0.80	2. NCP	1689	0.04274689775896506	1.3890081228189597
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1689	0.04274689775896506	1.4412334851712802
1: region 1 intercept, rho=0.80	1. CP	1690	-0.35257105886269013	1.0985883870358986
1: region 1 intercept, rho=0.80	2. NCP	1690	-0.35257105886269013	1.5629844929289778
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1690	-0.35257105886269013	1.1782508521152655
1: region 1 intercept, rho=0.80	1. CP	1691	-0.5438267390314027	1.4403620092191396
1: region 1 intercept, rho=0.80	2. NCP	1691	-0.5438267390314027	2.481147652688503
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1691	-0.5438267390314027	1.6160629668682704
1: region 1 intercept, rho=0.80	1. CP	1692	-0.3895367205107019	1.3616528597759499
1: region 1 intercept, rho=0.80	2. NCP	1692	-0.3895367205107019	2.010203619961819
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1692	-0.3895367205107019	1.4744752663164655
1: region 1 intercept, rho=0.80	1. CP	1693	0.16015491451906014	0.8862054319675512
1: region 1 intercept, rho=0.80	2. NCP	1693	0.16015491451906014	0.7550574761728887
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1693	0.16015491451906014	0.864118771966668
1: region 1 intercept, rho=0.80	1. CP	1694	0.13448209821530804	1.3709960146266933
1: region 1 intercept, rho=0.80	2. NCP	1694	0.13448209821530804	1.1984815678811764
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1694	0.13448209821530804	1.3427913925349342
1: region 1 intercept, rho=0.80	1. CP	1695	0.04334773847182053	1.3812422723712914
1: region 1 intercept, rho=0.80	2. NCP	1695	0.04334773847182053	1.322647689682259
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1695	0.04334773847182053	1.3716752697029078
1: region 1 intercept, rho=0.80	1. CP	1696	0.07922974249141362	1.3662926799134383
1: region 1 intercept, rho=0.80	2. NCP	1696	0.07922974249141362	1.2622189660735863
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1696	0.07922974249141362	1.3502267402233836
1: region 1 intercept, rho=0.80	1. CP	1697	0.1394996609605409	0.6496390928218337
1: region 1 intercept, rho=0.80	2. NCP	1697	0.1394996609605409	0.5650517421120702
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1697	0.1394996609605409	0.6368886542386225
1: region 1 intercept, rho=0.80	1. CP	1698	-0.0888780591614681	0.9767552705421171
1: region 1 intercept, rho=0.80	2. NCP	1698	-0.0888780591614681	1.0675421072773823
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1698	-0.0888780591614681	0.9905467576225024
1: region 1 intercept, rho=0.80	1. CP	1699	0.5515019047936487	0.4944750483396657
1: region 1 intercept, rho=0.80	2. NCP	1699	0.5515019047936487	0.28485913263878465
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1699	0.5515019047936487	0.45735272105029967
1: region 1 intercept, rho=0.80	1. CP	1700	-0.16659150708607148	1.3882962820511406
1: region 1 intercept, rho=0.80	2. NCP	1700	-0.16659150708607148	1.639955005981194
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1700	-0.16659150708607148	1.4285884927345567
1: region 1 intercept, rho=0.80	1. CP	1701	0.8298145762870348	0.9514400912799656
1: region 1 intercept, rho=0.80	2. NCP	1701	0.8298145762870348	0.41495170753365357
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1701	0.8298145762870348	0.8631927093051357
1: region 1 intercept, rho=0.80	1. CP	1702	0.19719613439878284	1.6645780562065113
1: region 1 intercept, rho=0.80	2. NCP	1702	0.19719613439878284	1.36666783131246
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1702	0.19719613439878284	1.616481530704447
1: region 1 intercept, rho=0.80	1. CP	1703	0.5123351781330278	1.4281457173085772
1: region 1 intercept, rho=0.80	2. NCP	1703	0.5123351781330278	0.8555948880494618
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1703	0.5123351781330278	1.3336811113504434
1: region 1 intercept, rho=0.80	1. CP	1704	0.6594131191187447	1.7146028722946514
1: region 1 intercept, rho=0.80	2. NCP	1704	0.6594131191187447	0.886715026089334
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1704	0.6594131191187447	1.5757006175412858
1: region 1 intercept, rho=0.80	1. CP	1705	0.05403683547013242	1.5061982810583954
1: region 1 intercept, rho=0.80	2. NCP	1705	0.05403683547013242	1.4269680462255925
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1705	0.05403683547013242	1.493296607609598
1: region 1 intercept, rho=0.80	1. CP	1706	-0.0002104258142735819	1.0429235089766367
1: region 1 intercept, rho=0.80	2. NCP	1706	-0.0002104258142735819	1.0431429900966749
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1706	-0.0002104258142735819	1.0429593368469252
1: region 1 intercept, rho=0.80	1. CP	1707	-0.6300141778929569	1.240497616987166
1: region 1 intercept, rho=0.80	2. NCP	1707	-0.6300141778929569	2.329204472184893
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1707	-0.6300141778929569	1.4224771534029836
1: region 1 intercept, rho=0.80	1. CP	1708	0.24832998616535265	1.150223992446566
1: region 1 intercept, rho=0.80	2. NCP	1708	0.24832998616535265	0.8972925865039576
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1708	0.24832998616535265	1.1093109837997168
1: region 1 intercept, rho=0.80	1. CP	1709	0.3460339204250014	1.5140733019669435
1: region 1 intercept, rho=0.80	2. NCP	1709	0.3460339204250014	1.0711894317191448
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1709	0.3460339204250014	1.4390693619675903
1: region 1 intercept, rho=0.80	1. CP	1710	0.20949920823385712	1.3890560270274104
1: region 1 intercept, rho=0.80	2. NCP	1710	0.20949920823385712	1.1265109384441907
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1710	0.20949920823385712	1.3450284888457522
1: region 1 intercept, rho=0.80	1. CP	1711	0.5426573634619909	1.6744433793157163
1: region 1 intercept, rho=0.80	2. NCP	1711	0.5426573634619909	0.9731893958798559
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1711	0.5426573634619909	1.5553600580346114
1: region 1 intercept, rho=0.80	1. CP	1712	0.5885102912985548	1.6057833395285925
1: region 1 intercept, rho=0.80	2. NCP	1712	0.5885102912985548	0.8914565403544839
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1712	0.5885102912985548	1.4840001741609992
1: region 1 intercept, rho=0.80	1. CP	1713	-0.29600644189612096	0.9669796541926352
1: region 1 intercept, rho=0.80	2. NCP	1713	-0.29600644189612096	1.3000836623027021
1: region 1 intercept, rho=0.80	3. ACP (brms auto)	1713	-0.29600644189612096	1.0221900926272462
1: region 1 intercept, rho=0.80	1. CP	1714	-0.4140865649025164	1.0269957614398553
