model	sampler	parameter	difference	combined_mcse	difference_in_combined_mcse
brms S2Z NCP	WHMC	total_intercept[714]	4.613389129739517	2.366284264673489	1.9496343692147626
brms S2Z NCP	WHMC	total_intercept[715]	-1.3018950200275867	2.7089203598653446	-0.4805955314582602
brms S2Z NCP	WHMC	total_intercept[716]	-3.1053831773488128	3.8103116996726207	-0.814994525937504
brms S2Z NCP	WHMC	total_intercept[717]	-1.4070326046739865	3.1507631070747633	-0.4465688332818858
brms S2Z NCP	WHMC	total_intercept[718]	0.21921790488886472	3.662334682626787	0.05985741989359422
brms S2Z NCP	WHMC	total_intercept[719]	1.4635466480558534	3.064112882405117	0.4776412306674127
brms S2Z NCP	WHMC	total_intercept[720]	0.48118581692870066	3.3397146640633757	0.14407991859497657
brms S2Z NCP	WHMC	total_load[701]	1.1755882874272103	0.5898941940190481	1.992879908543819
brms S2Z NCP	WHMC	total_load[702]	0.24534890221712402	0.3426537987108128	0.7160256303599
brms S2Z NCP	WHMC	total_load[703]	-0.597657344463812	0.3676702948847479	-1.6255252403546967
brms S2Z NCP	WHMC	total_load[704]	0.3445408108251513	0.40185240071936046	0.8573814918322871
brms S2Z NCP	WHMC	total_load[705]	-0.4166170705439498	0.43689368668064477	-0.953589129907669
brms S2Z NCP	WHMC	total_load[706]	0.21904286811911078	0.4237715424295585	0.516889045600605
brms S2Z NCP	WHMC	total_load[707]	-0.20373722198970512	0.4974338917995689	-0.40957647910286943
brms S2Z NCP	WHMC	total_load[708]	0.2530342032388049	0.48252207746630976	0.524399224523508
brms S2Z NCP	WHMC	total_load[709]	-0.03132282439968215	0.5790532461776474	-0.05409316778110702
brms S2Z NCP	WHMC	total_load[710]	0.6806499870521616	0.6220279730161888	1.094243372611873
brms S2Z NCP	WHMC	total_load[711]	-1.0873262844243499	0.6821410716847165	-1.5939903482705242
brms S2Z NCP	WHMC	total_load[712]	0.30485036165524093	0.7145799260280613	0.4266147852063641
brms S2Z NCP	WHMC	total_load[713]	1.501324806822666	0.7125071244554717	2.107101466487149
brms S2Z NCP	WHMC	total_load[714]	-0.7940422404680021	0.7768902756994435	-1.0220777184437229
brms S2Z NCP	WHMC	total_load[715]	1.076814724126777	0.8919048301020093	1.207320207026594
brms S2Z NCP	WHMC	total_load[716]	2.0735660325065908	1.2016231303483276	1.7256375814815612
brms S2Z NCP	WHMC	total_load[717]	0.06073279034981738	1.0397665722915708	0.058410023911392606
brms S2Z NCP	WHMC	total_load[718]	-0.8904016282188252	1.2057340728256152	-0.7384726435839917
brms S2Z NCP	WHMC	total_load[719]	-0.19804320000134368	0.9644084718871077	-0.20535199116803937
brms S2Z NCP	WHMC	total_load[720]	0.6806145403189845	1.0823955584073464	0.6288038924701902
brms S2Z auto	Native Stan	log_tau_intercept	0.000216601190389909	0.003750092558014733	0.05775889182441295
brms S2Z auto	Native Stan	log_tau_load	-0.0035288142202860584	0.007073625191275077	-0.49886926785980323
brms S2Z auto	Native Stan	log_sigma_intercept	0.0001065305477281342	0.00035192982023703255	0.3027039528971529
brms S2Z auto	Native Stan	log_sigma_subj_slope	0.00020483950900375414	5.752616827926768e-5	3.56080571904835
brms S2Z auto	Native Stan	total_intercept[701]	-1.805862319959715	1.6045554643512774	-1.1254595806009275
brms S2Z auto	Native Stan	total_intercept[702]	0.5026431518842855	1.010288686949658	0.4975242803142781
brms S2Z auto	Native Stan	total_intercept[703]	-0.0048237594498914405	1.0277566463078511	-0.004693484072538457
brms S2Z auto	Native Stan	total_intercept[704]	-0.6798880458445637	1.2365310199011952	-0.5498350101228274
brms S2Z auto	Native Stan	total_intercept[705]	3.099093548552446	1.4138588747345278	2.1919398066757867
brms S2Z auto	Native Stan	total_intercept[706]	-0.7967356755580113	1.296961121690875	-0.6143096059188656
brms S2Z auto	Native Stan	total_intercept[707]	-0.7577397395161825	1.555093828230442	-0.4872630356834627
brms S2Z auto	Native Stan	total_intercept[708]	-0.9288183482067325	1.5840155383308943	-0.5863694678055021
brms S2Z auto	Native Stan	total_intercept[709]	0.4426459862588672	1.7582537571925707	0.25175318661945956
brms S2Z auto	Native Stan	total_intercept[710]	-1.5231012711265066	1.9252474432646576	-0.7911197474667316
brms S2Z auto	Native Stan	total_intercept[711]	0.9297935945755853	2.0242203209358585	0.45933418657990427
brms S2Z auto	Native Stan	total_intercept[712]	-0.020506361581283272	2.322140188062875	-0.008830802587499955
brms S2Z auto	Native Stan	total_intercept[713]	-5.753020588066647	2.42418682182354	-2.373175423723765
brms S2Z auto	Native Stan	total_intercept[714]	1.2800018493526295	2.377141968273136	0.5384625177782214
brms S2Z auto	Native Stan	total_intercept[715]	-2.3297229686750143	2.607482501587916	-0.8934759743377949
brms S2Z auto	Native Stan	total_intercept[716]	-1.6310782132886743	3.793769829031164	-0.42993599685651246
brms S2Z auto	Native Stan	total_intercept[717]	0.5510514387915464	3.4808575308400282	0.15830910455521063
brms S2Z auto	Native Stan	total_intercept[718]	1.2407801486906465	3.335996419041851	0.3719368946586032
brms S2Z auto	Native Stan	total_intercept[719]	-6.584097231434498	3.3406983627261786	-1.970874504833038
brms S2Z auto	Native Stan	total_intercept[720]	-0.673272842717779	3.6595327458151305	-0.18397781615363384
brms S2Z auto	Native Stan	total_load[701]	0.4884187936675275	0.5221435086219244	0.9354110232196405
brms S2Z auto	Native Stan	total_load[702]	0.19980980759667588	0.3343727959926451	0.5975659802212825
brms S2Z auto	Native Stan	total_load[703]	0.05696576010491583	0.3536704105786999	0.16107018964833536
brms S2Z auto	Native Stan	total_load[704]	0.04511434774211409	0.4085309874139991	0.11043066286767592
brms S2Z auto	Native Stan	total_load[705]	-0.7385607529001277	0.4624146267202574	-1.5971829397752328
brms S2Z auto	Native Stan	total_load[706]	0.4220502816746361	0.436021297265834	0.9679579514147447
brms S2Z auto	Native Stan	total_load[707]	0.2381676187460684	0.5093937597559964	0.46755111185530135
brms S2Z auto	Native Stan	total_load[708]	0.042352849125677494	0.5176544863399019	0.0818168300349044
brms S2Z auto	Native Stan	total_load[709]	-0.8698487008152611	0.5743429219056205	-1.5145110484328383
brms S2Z auto	Native Stan	total_load[710]	0.8496207173777908	0.6196018281272538	1.3712366213407874
brms S2Z auto	Native Stan	total_load[711]	-0.27308695946405237	0.6318020064440792	-0.4322350304030307
brms S2Z auto	Native Stan	total_load[712]	0.28540719544156445	0.7626981375425095	0.3742072799091595
brms S2Z auto	Native Stan	total_load[713]	2.073424879575164	0.7685072599015335	2.6979899706358346
brms S2Z auto	Native Stan	total_load[714]	0.13242729822287203	0.7746787901963	0.1709447836945627
brms S2Z auto	Native Stan	total_load[715]	2.801447554098658	0.8392092218203739	3.3381992014123574
brms S2Z auto	Native Stan	total_load[716]	1.6501690780331373	1.2538898596544104	1.3160398940365838
brms S2Z auto	Native Stan	total_load[717]	0.3947760637411477	1.1052947099582526	0.3571681472682146
brms S2Z auto	Native Stan	total_load[718]	0.21922902126868848	1.0909187073869293	0.2009581646957053
brms S2Z auto	Native Stan	total_load[719]	2.3101992160896963	1.0312725481574594	2.240144198754493
brms S2Z auto	Native Stan	total_load[720]	0.8770590426277494	1.106361481467411	0.792741845517318
brms S2Z auto	WHMC	log_tau_intercept	-0.0014668922617175895	0.003788681296115573	-0.38717752882026585
brms S2Z auto	WHMC	log_tau_load	0.012154501188763156	0.006804120987061925	1.7863440717581316
brms S2Z auto	WHMC	log_sigma_intercept	-0.00020420208007632112	0.000365334299843719	-0.5589458207556031
brms S2Z auto	WHMC	log_sigma_subj_slope	0.00010823795058326202	5.970324132303519e-5	1.812932567557279
brms S2Z auto	WHMC	total_intercept[701]	1.2496419100748426	1.624031428455478	0.7694690436276251
brms S2Z auto	WHMC	total_intercept[702]	-0.005579119812409772	1.062277595551206	-0.005252035659770098
brms S2Z auto	WHMC	total_intercept[703]	0.8098830741919301	1.0189640917943774	0.7948102202166325
brms S2Z auto	WHMC	total_intercept[704]	0.5165320185569726	1.2587540494739133	0.41035182271934156
brms S2Z auto	WHMC	total_intercept[705]	1.4218440901258873	1.3236779849224518	1.0741616211205527
brms S2Z auto	WHMC	total_intercept[706]	-0.18629562931982946	1.3174801970686596	-0.14140298255285336
brms S2Z auto	WHMC	total_intercept[707]	-1.3151485113066883	1.4900934031807782	-0.8825946806417305
brms S2Z auto	WHMC	total_intercept[708]	-1.9508123469886414	1.5727563455488387	-1.2403779851276797
brms S2Z auto	WHMC	total_intercept[709]	0.6266730464903958	1.667523818721255	0.3758105518222592
brms S2Z auto	WHMC	total_intercept[710]	0.020128265902712883	1.9438730686678407	0.01035472234640661
brms S2Z auto	WHMC	total_intercept[711]	0.8390313629492994	2.0174322175138344	0.41589073261815585
brms S2Z auto	WHMC	total_intercept[712]	-5.799615455476669	2.1593962904973245	-2.685757811569166
brms S2Z auto	WHMC	total_intercept[713]	-3.10902442886254	2.4238019875640875	-1.282705619029176
brms S2Z auto	WHMC	total_intercept[714]	0.7496424582332111	2.3126238846716176	0.32415234625999595
brms S2Z auto	WHMC	total_intercept[715]	-2.7217662284319886	2.57100430652612	-1.058639311308496
brms S2Z auto	WHMC	total_intercept[716]	-6.124012827014667	3.50599906084658	-1.746724035212926
brms S2Z auto	WHMC	total_intercept[717]	-3.79762716332516	3.1045686943163178	-1.2232382457111217
brms S2Z auto	WHMC	total_intercept[718]	-2.7920539726846982	3.4198399823029004	-0.8164282501909769
brms S2Z auto	WHMC	total_intercept[719]	-1.43277519332878	3.281931665882632	-0.4365646025550182
brms S2Z auto	WHMC	total_intercept[720]	-3.2293258819663606	3.491436899974881	-0.9249274652477878
brms S2Z auto	WHMC	total_load[701]	-0.40326616166124296	0.5298850168606785	-0.761044658424967
brms S2Z auto	WHMC	total_load[702]	-0.046467676494795995	0.3645714475253206	-0.12745835366487024
brms S2Z auto	WHMC	total_load[703]	-0.18065657853017925	0.3437246292417403	-0.5255852015280643
brms S2Z auto	WHMC	total_load[704]	-0.3359897711357718	0.4169373200160852	-0.8058519950260377
brms S2Z auto	WHMC	total_load[705]	-0.028806412098646206	0.43265216046300103	-0.06658099677075259
brms S2Z auto	WHMC	total_load[706]	0.30978611992020433	0.439854330842418	0.7042925309542721
brms S2Z auto	WHMC	total_load[707]	0.02380137307767427	0.4920517703836025	0.04837168466870625
brms S2Z auto	WHMC	total_load[708]	-0.05982720272923814	0.4987327263361473	-0.11995844581675683
brms S2Z auto	WHMC	total_load[709]	-1.234675181094353	0.5324008604577921	-2.319070596604034
brms S2Z auto	WHMC	total_load[710]	0.21381293973899673	0.6331882715769999	0.33767672165891605
brms S2Z auto	WHMC	total_load[711]	0.01277811105681792	0.6502505609885837	0.019651057336100113
brms S2Z auto	WHMC	total_load[712]	2.2218204201771528	0.6980554917841885	3.182870769340001
brms S2Z auto	WHMC	total_load[713]	0.711010418641429	0.777676265603744	0.9142755798126879
brms S2Z auto	WHMC	total_load[714]	-0.7707409394965623	0.7220115731317016	-1.0674911153480529
brms S2Z auto	WHMC	total_load[715]	1.4641438213229314	0.8246211474496865	1.7755351361665932
brms S2Z auto	WHMC	total_load[716]	1.833064682129283	1.1247220773048323	1.6297934566393946
brms S2Z auto	WHMC	total_load[717]	0.9723367529801692	1.0143928791125858	0.9585405940849977
brms S2Z auto	WHMC	total_load[718]	1.3750012118098311	1.124607749028856	1.2226495976016527
brms S2Z auto	WHMC	total_load[719]	0.7514835950463521	0.9798599383944443	0.7669296045286843
brms S2Z auto	WHMC	total_load[720]	1.19941091996796	1.0821406405527656	1.1083687970126432
total coefficients CP	WHMC	log_tau_intercept	-0.006883474858879524	0.0042564150719879125	-1.6172000950237853
total coefficients CP	WHMC	log_tau_load	0.005918023792148119	0.007179888754383044	0.8242500677375252
total coefficients CP	WHMC	log_sigma_intercept	-9.262583632185795e-5	0.00035401679484935107	-0.2616424917390547
total coefficients CP	WHMC	log_sigma_subj_slope	3.937105987775191e-5	6.173416295595598e-5	0.6377515785844712
total coefficients CP	WHMC	total_intercept[701]	1.6179217060010842	1.5428810421621686	1.0486367139061834
total coefficients CP	WHMC	total_intercept[702]	0.2702012334568735	1.0162562260337102	0.2658790436260616
total coefficients CP	WHMC	total_intercept[703]	1.029247401558223	1.001903124726613	1.0272923361119082
total coefficients CP	WHMC	total_intercept[704]	-0.7277503929508384	1.237336274952136	-0.5881589408497622
total coefficients CP	WHMC	total_intercept[705]	0.8620154733152958	1.4236904438118019	0.6054795668975116
total coefficients CP	WHMC	total_intercept[706]	0.02506059914776415	1.3542555343864373	0.018505074198657916
total coefficients CP	WHMC	total_intercept[707]	-0.16266387366431445	1.4076855167250155	-0.11555412890995173
total coefficients CP	WHMC	total_intercept[708]	0.6188151087908409	1.4352419222638444	0.4311573534688617
total coefficients CP	WHMC	total_intercept[709]	0.1940235146048508	1.8037355595306017	0.1075676052288634
total coefficients CP	WHMC	total_intercept[710]	-3.61479837920524	1.8379233772852035	-1.9667840476269791
total coefficients CP	WHMC	total_intercept[711]	1.5070843096964381	1.9251790290774027	0.7828281354273183
total coefficients CP	WHMC	total_intercept[712]	-3.47926485093285	2.201996063066215	-1.5800504411838392
total coefficients CP	WHMC	total_intercept[713]	-1.1476650370914285	2.345582732501258	-0.4892878094594401
total coefficients CP	WHMC	total_intercept[714]	-0.1735082968043571	2.2019434853067863	-0.0787977974739815
total coefficients CP	WHMC	total_intercept[715]	-0.45798177295819187	2.451209383989094	-0.18683910723810673
total coefficients CP	WHMC	total_intercept[716]	-3.557458273056909	3.463920943357787	-1.0270033096103084
total coefficients CP	WHMC	total_intercept[717]	-1.7757804658976966	2.9802325927315216	-0.5958529781295061
total coefficients CP	WHMC	total_intercept[718]	0.5246866342185967	3.309395217587389	0.15854456772953915
total coefficients CP	WHMC	total_intercept[719]	-0.5483046976332844	3.3173304676270554	-0.16528491899858755
total coefficients CP	WHMC	total_intercept[720]	-2.6671198110780097	3.6347233001229906	-0.7337889547156893
total coefficients CP	WHMC	total_load[701]	-0.18637319142130337	0.5213033832092583	-0.3575138727739479
total coefficients CP	WHMC	total_load[702]	-0.003939450741839323	0.3406114962832449	-0.011565818490645906
total coefficients CP	WHMC	total_load[703]	-0.2739418866537733	0.345866944408386	-0.7920441403336699
total coefficients CP	WHMC	total_load[704]	0.17272856656406077	0.417513070080269	0.4137081661440032
total coefficients CP	WHMC	total_load[705]	-0.0019831873817608425	0.47705684472980475	-0.004157130127509394
total coefficients CP	WHMC	total_load[706]	-0.17150907844662555	0.45671471273524267	-0.3755278156454953
total coefficients CP	WHMC	total_load[707]	0.07241286672032743	0.45852521948507935	0.15792559196993913
total coefficients CP	WHMC	total_load[708]	-0.04806359326350673	0.4734664558266835	-0.10151425232350743
total coefficients CP	WHMC	total_load[709]	-0.6134097945583825	0.561427406698522	-1.0925896870007528
total coefficients CP	WHMC	total_load[710]	1.2854854551147135	0.6210345039903518	2.069909879169426
total coefficients CP	WHMC	total_load[711]	-0.6274987294785888	0.6156910715982513	-1.0191778936304636
total coefficients CP	WHMC	total_load[712]	0.028403486283252732	0.7666008047190612	0.03705120854088048
total coefficients CP	WHMC	total_load[713]	0.48971077465490254	0.7163841705192558	0.6835868166935432
total coefficients CP	WHMC	total_load[714]	-0.06468566151181676	0.6954265882674547	-0.09301580152834082
total coefficients CP	WHMC	total_load[715]	1.0226181269904124	0.7843881621779635	1.3037143805829121
total coefficients CP	WHMC	total_load[716]	1.1428726833110403	1.083382621293058	1.054911405120177
total coefficients CP	WHMC	total_load[717]	0.06868587592629183	0.9448446472936858	0.07269541730805003
total coefficients CP	WHMC	total_load[718]	0.7039633229522622	1.087324285574314	0.647427204829179
total coefficients CP	WHMC	total_load[719]	0.8029242702974209	1.0187419886434772	0.7881527209520126
total coefficients CP	WHMC	total_load[720]	0.7699104849885998	1.1466789292441613	0.6714263821836247
total coefficients NCP	WHMC	log_tau_intercept	-0.00934752753927004	0.015299383850807207	-0.6109741170247752
total coefficients NCP	WHMC	log_tau_load	0.013688876242728298	0.010928333869634311	1.252604139480446
total coefficients NCP	WHMC	log_sigma_intercept	-5.938939900040907e-5	0.0003823328032575702	-0.1553343016722517
total coefficients NCP	WHMC	log_sigma_subj_slope	4.822563454451312e-6	6.88259154320476e-5	0.07006900560897979
total coefficients NCP	WHMC	total_intercept[701]	0.12195143426652066	1.5643955672643322	0.07795434659775843
total coefficients NCP	WHMC	total_intercept[702]	-0.2829431958314217	0.9893028647840014	-0.2860026043624142
total coefficients NCP	WHMC	total_intercept[703]	0.4252678882962755	1.0030867370316328	0.4239592376176184
total coefficients NCP	WHMC	total_intercept[704]	0.9139933756368919	1.2053441870256705	0.7582841361622017
total coefficients NCP	WHMC	total_intercept[705]	2.383867523210938	1.380539904461986	1.7267646632351143
total coefficients NCP	WHMC	total_intercept[706]	0.19030569884580473	1.2869893883548917	0.14786889508783368
total coefficients NCP	WHMC	total_intercept[707]	0.8241168488621042	1.4956690644271133	0.551002135741683
total coefficients NCP	WHMC	total_intercept[708]	-0.09153086324022297	1.4672495627145479	-0.06238261408705577
total coefficients NCP	WHMC	total_intercept[709]	0.26015152040781686	1.6440982569669442	0.15823356013268214
total coefficients NCP	WHMC	total_intercept[710]	-0.24634561032507918	1.9190554553296333	-0.1283681561368766
total coefficients NCP	WHMC	total_intercept[711]	0.8411699583875816	1.8073377818605736	0.46541934044096317
total coefficients NCP	WHMC	total_intercept[712]	-2.867599960781263	2.0969617104086664	-1.367502299420818
total coefficients NCP	WHMC	total_intercept[713]	-0.7789180222735013	2.2966415015807216	-0.33915524984521583
total coefficients NCP	WHMC	total_intercept[714]	2.86911275100465	2.380568348704505	1.2052217499094318
total coefficients NCP	WHMC	total_intercept[715]	-2.1302998877590653	2.484885331202033	-0.8573030960461095
total coefficients NCP	WHMC	total_intercept[716]	-4.28405365499566	3.588203977478496	-1.193927012478859
total coefficients NCP	WHMC	total_intercept[717]	-6.1831215209494985	3.1695700298755	-1.9507761187382158
total coefficients NCP	WHMC	total_intercept[718]	-1.428318116752962	3.4806581547732125	-0.4103586313968331
total coefficients NCP	WHMC	total_intercept[719]	-1.5536481771214312	3.059170831492435	-0.5078657788991388
total coefficients NCP	WHMC	total_intercept[720]	-2.347600080060147	3.3827263997351786	-0.6939964403399376
total coefficients NCP	WHMC	total_load[701]	0.09119766412599972	0.5149632843040427	0.1770954685619007
total coefficients NCP	WHMC	total_load[702]	0.19844036784818186	0.3315477812111737	0.5985272081244564
total coefficients NCP	WHMC	total_load[703]	0.09982867143125418	0.32665039608464425	0.30561319572190504
total coefficients NCP	WHMC	total_load[704]	-0.29086827079296995	0.3974842058310534	-0.7317731535642463
total coefficients NCP	WHMC	total_load[705]	-0.5143200440679934	0.4535220673464023	-1.1340573725052132
total coefficients NCP	WHMC	total_load[706]	0.1749920161656675	0.4271861340603339	0.40963880194892377
total coefficients NCP	WHMC	total_load[707]	-0.49879832739448204	0.48560841469352833	-1.0271616230317548
total coefficients NCP	WHMC	total_load[708]	0.43853482923012166	0.4745755428439288	0.9240569511908884
total coefficients NCP	WHMC	total_load[709]	-0.7821975183414693	0.5319371719118479	-1.4704697465118952
total coefficients NCP	WHMC	total_load[710]	0.4445994559034503	0.6505925146275028	0.6833762238380594
total coefficients NCP	WHMC	total_load[711]	-0.3851271117343913	0.5860757877445896	-0.657128514413615
total coefficients NCP	WHMC	total_load[712]	0.5465006873356799	0.7028127202161312	0.7775907743496991
total coefficients NCP	WHMC	total_load[713]	0.8951557527976561	0.7028396636215598	1.2736272568698512
total coefficients NCP	WHMC	total_load[714]	-0.7533017511663047	0.7741061944406579	-0.9731245616896456
total coefficients NCP	WHMC	total_load[715]	1.4248402684326962	0.7743713883582203	1.8399960146430052
total coefficients NCP	WHMC	total_load[716]	1.9025133974020783	1.1460225671593356	1.6601011637300203
total coefficients NCP	WHMC	total_load[717]	1.3039218619541373	1.032613174675096	1.2627399048674801
total coefficients NCP	WHMC	total_load[718]	1.9689828044782587	1.2088179423173875	1.6288497511077498
total coefficients NCP	WHMC	total_load[719]	0.6922671848950728	0.8972848384217788	0.771513297954183
total coefficients NCP	WHMC	total_load[720]	1.4325178043380191	1.0987826959490479	1.303731674715459
total coefficients ACP	WHMC	log_tau_intercept	0.0	0.003935332094839633	0.0
total coefficients ACP	WHMC	log_tau_load	0.0	0.006869638284479791	0.0
total coefficients ACP	WHMC	log_sigma_intercept	0.0	0.00033057160050961896	0.0
total coefficients ACP	WHMC	log_sigma_subj_slope	0.0	5.597474286299614e-5	0.0
total coefficients ACP	WHMC	total_intercept[701]	0.0	1.6876605437450956	0.0
total coefficients ACP	WHMC	total_intercept[702]	0.0	1.0846012628267718	0.0
total coefficients ACP	WHMC	total_intercept[703]	0.0	1.018668717334095	0.0
total coefficients ACP	WHMC	total_intercept[704]	0.0	1.2996647127121799	0.0
total coefficients ACP	WHMC	total_intercept[705]	0.0	1.3052550002694154	0.0
total coefficients ACP	WHMC	total_intercept[706]	0.0	1.2790586423893373	0.0
total coefficients ACP	WHMC	total_intercept[707]	0.0	1.5241924611590945	0.0
total coefficients ACP	WHMC	total_intercept[708]	0.0	1.476837761080414	0.0
total coefficients ACP	WHMC	total_intercept[709]	0.0	1.696826490056912	0.0
total coefficients ACP	WHMC	total_intercept[710]	0.0	1.9264787500658782	0.0
total coefficients ACP	WHMC	total_intercept[711]	0.0	1.900124765375966	0.0
total coefficients ACP	WHMC	total_intercept[712]	0.0	2.1353989856551774	0.0
total coefficients ACP	WHMC	total_intercept[713]	0.0	2.5222441486775	0.0
total coefficients ACP	WHMC	total_intercept[714]	0.0	2.2369641189015823	0.0
total coefficients ACP	WHMC	total_intercept[715]	0.0	2.612783168451842	0.0
total coefficients ACP	WHMC	total_intercept[716]	0.0	3.43405125628086	0.0
total coefficients ACP	WHMC	total_intercept[717]	0.0	3.057842533662249	0.0
total coefficients ACP	WHMC	total_intercept[718]	0.0	3.396271771075029	0.0
total coefficients ACP	WHMC	total_intercept[719]	0.0	3.0638440751402087	0.0
total coefficients ACP	WHMC	total_intercept[720]	0.0	3.5458842983366368	0.0
total coefficients ACP	WHMC	total_load[701]	0.0	0.5514312410218054	0.0
total coefficients ACP	WHMC	total_load[702]	0.0	0.36749236010187314	0.0
total coefficients ACP	WHMC	total_load[703]	0.0	0.3584224185059937	0.0
total coefficients ACP	WHMC	total_load[704]	0.0	0.42677857803302016	0.0
total coefficients ACP	WHMC	total_load[705]	0.0	0.43533196693112036	0.0
total coefficients ACP	WHMC	total_load[706]	0.0	0.4372478597840808	0.0
total coefficients ACP	WHMC	total_load[707]	0.0	0.5054449896231661	0.0
total coefficients ACP	WHMC	total_load[708]	0.0	0.4689853307743182	0.0
total coefficients ACP	WHMC	total_load[709]	0.0	0.549643676394843	0.0
total coefficients ACP	WHMC	total_load[710]	0.0	0.6466317973029816	0.0
total coefficients ACP	WHMC	total_load[711]	0.0	0.6075535284624174	0.0
total coefficients ACP	WHMC	total_load[712]	0.0	0.6972371388422093	0.0
total coefficients ACP	WHMC	total_load[713]	0.0	0.8050898151198165	0.0
total coefficients ACP	WHMC	total_load[714]	0.0	0.6831749247403576	0.0
total coefficients ACP	WHMC	total_load[715]	0.0	0.8325787556969608	0.0
total coefficients ACP	WHMC	total_load[716]	0.0	1.097712545993988	0.0
total coefficients ACP	WHMC	total_load[717]	0.0	0.9680045408169431	0.0
total coefficients ACP	WHMC	total_load[718]	0.0	1.0818617652952913	0.0
total coefficients ACP	WHMC	total_load[719]	0.0	0.9483088991030887	0.0
total coefficients ACP	WHMC	total_load[720]	0.0	1.0994506080716102	0.0
