arm	recovery_seed	parameter	conditional_noise_variance_fraction	conditional_mean_bulk_ess	recovered_bulk_ess	conditional_mean_mean_ess	recovered_mean_ess	conditional_mean_mcse	recovered_mcse	predicted_recovered_mcse	recovered_mean	conditional_mean	posterior_sd_from_total_variance
centered_total	108	log_sigma_subj_slope	0.0	3319.6173549091636	3319.6173549091636	3310.15102989027	3310.15102989027	4.737637551125306e-5	4.737637551125306e-5	4.737637551125306e-5	0.07821230571321935	0.07821230571321935	0.002725748219488433
centered_total	108	deviation_intercept[701]	0.9910537886375682	2590.2676302728296	2005.2550340651885	2593.6957661921742	2009.2585275880745	1.0042163845295407	12.079832734077794	12.07833630779705	-4866.352342189945	-4856.38866007863	540.7135366796729
centered_total	108	deviation_intercept[702]	0.9954066422869504	2575.028179025755	1986.408689308448	2577.35399679621	1987.4707183904088	0.7202672791037468	12.063087784093074	12.058048862508329	-3928.3013667574387	-3918.337684646125	539.5299874034527
centered_total	108	deviation_intercept[703]	0.9944845633447262	2967.544340745767	2001.3009783811344	2963.745696076415	2005.0919604877606	0.7363534306211011	12.020612534114257	12.059020432525951	-3647.166072502995	-3637.2023903916825	539.7800536160079
centered_total	108	deviation_intercept[704]	0.9936316721834674	2434.141076984228	1999.3605878951585	2399.9115499088284	1999.8335619642958	0.8796668575644438	12.073383798922407	12.06861927469701	-666.8885486150109	-656.9248665036973	540.0116660437957
centered_total	108	deviation_intercept[705]	0.992368718020239	2179.661531451663	2002.5558552735197	2180.6440963090404	2003.3496968356794	1.0108475853346022	12.044865262497142	12.078889446388176	-1363.1971309050498	-1353.2334487937362	540.3551840903856
centered_total	108	deviation_intercept[706]	0.9922412383617938	2171.622005196935	2013.4541439118925	2167.7876165459543	2013.6599069448384	1.0223393055464638	12.0132828421995	12.079856583294195	28.84434719516625	38.80802930647967	540.3898944406931
centered_total	108	deviation_intercept[707]	0.9908736032188781	3024.9706059249047	1994.6928120123957	3009.1872537845943	1994.998700774297	0.9417416802109764	12.051074078109606	12.073302564316753	-99.6196074092042	-89.65592529789079	540.7626974736701
centered_total	108	deviation_intercept[708]	0.9906224579493477	2786.1906757731545	2015.4885294778492	2802.1441651325804	2015.8718831219492	0.9893752526071274	12.02511887222448	12.0771114430464	-462.71941688275524	-452.7557347714418	540.8312409362584
centered_total	108	deviation_intercept[709]	0.9884401215705653	1689.9533987984355	1994.1253832088391	1684.3237019364885	1994.7094714767418	1.4184189535902156	12.06012331884318	12.119804855904027	-1155.7704845093988	-1145.8068023980852	541.4279513053318
