index	centeredness	loss	admissible
4	0.96	-0.008766087399890743	true
4	0.97	-0.008113804639112846	true
4	0.98	-0.007515814715526646	true
4	0.99	-0.006967729611446217	true
4	1.0	-0.0064655026675360956	true
5	0.0	-0.9685196958802421	true
5	0.01	-0.971530900386449	true
5	0.02	-0.9739965452059545	true
5	0.03	-0.9759107857164568	true
5	0.04	-0.9772674950076752	true
5	0.05	-0.9780602572603584	true
5	0.06	-0.9782823611866194	true
5	0.07	-0.9779267939025825	true
5	0.08	-0.9769862357514285	true
5	0.09	-0.9754530567599627	true
5	0.1	-0.9733193155976908	true
5	0.11	-0.9705767621164667	true
5	0.12	-0.9672168447830024	true
5	0.13	-0.9632307245762831	true
5	0.14	-0.9586092972065025	true
5	0.15	-0.9533432258180728	true
5	0.16	-0.947422986660675	true
5	0.17	-0.9408389305389742	true
5	0.18	-0.933581363168786	true
5	0.19	-0.9256406478542774	true
5	0.2	-0.9170073341294384	true
5	0.21	-0.9076723161418854	true
5	0.22	-0.8976270245537479	true
5	0.23	-0.8868636555404551	true
5	0.24	-0.8753754400234753	true
5	0.25	-0.863156955512348	true
5	0.26	-0.8502044817887293	true
5	0.27	-0.836516400079888	true
5	0.28	-0.8220936332953354	true
5	0.29	-0.8069401223175556	true
5	0.3	-0.7910633302654201	true
5	0.31	-0.7744747631598524	true
5	0.32	-0.7571904916564172	true
5	0.33	-0.7392316546872181	true
5	0.34	-0.7206249222744162	true
5	0.35	-0.7014028918126629	true
5	0.36	-0.681604390192658	true
5	0.37	-0.6612746536916014	true
5	0.38	-0.6404653589879736	true
5	0.39	-0.619234482263299	true
5	0.4	-0.597645969255605	true
5	0.41	-0.5757692072201505	true
5	0.42	-0.5536782996562121	true
5	0.43	-0.531451155727863	true
5	0.44	-0.509168417667719	true
5	0.45	-0.4869122600904482	true
5	0.46	-0.4647651040233556	true
5	0.47	-0.4428082946710315	true
5	0.48	-0.4211207948078378	true
5	0.49	-0.39977794492537516	true
5	0.5	-0.37885033693847925	true
5	0.51	-0.3584028408417232	true
5	0.52	-0.3384938139863204	true
5	0.53	-0.3191745115846802	true
5	0.54	-0.3004887056731855	true
5	0.55	-0.28247250902553345	true
5	0.56	-0.2651543911836981	true
5	0.57	-0.24855536639318848	true
5	0.58	-0.23268932806183742	true
5	0.59	-0.21756350142850694	true
5	0.6	-0.20317898525010278	true
5	0.61	-0.18953135417187764	true
5	0.62	-0.17661129563954306	true
5	0.63	-0.16440525832448352	true
5	0.64	-0.15289609267203	true
5	0.65	-0.14206366800836406	true
5	0.66	-0.13188545438551774	true
5	0.67	-0.12233706081167213	true
5	0.68	-0.11339272458087174	true
5	0.69	-0.10502574901751788	true
5	0.7	-0.09720888906920523	true
5	0.71	-0.08991468583391449	true
5	0.72	-0.08311575233460843	true
5	0.73	-0.07678501370934405	true
5	0.74	-0.07089590552714181	true
5	0.75	-0.06542253422786427	true
5	0.76	-0.060339803773455714	true
5	0.77	-0.05562351253712617	true
5	0.78	-0.051250424288629304	true
5	0.79	-0.04719831689255401	true
5	0.8	-0.04344601205061308	true
5	0.81	-0.03997338911009897	true
5	0.82	-0.03676138564547926	true
5	0.83	-0.03379198721048171	true
5	0.84	-0.031048208362274538	true
5	0.85	-0.028514066782856517	true
5	0.86	-0.02617455206867847	true
5	0.87	-0.024015590529255934	true
5	0.88	-0.022024007129330836	true
5	0.89	-0.020187485526341316	true
5	0.9	-0.01849452699435076	true
5	0.91	-0.016934408885596566	true
5	0.92	-0.015497143159679639	true
5	0.93	-0.01417343540630381	true
5	0.94	-0.012954644698568874	true
5	0.95	-0.011832744538377278	true
5	0.96	-0.010800285091900869	true
5	0.97	-0.009850356859754236	true
5	0.98	-0.008976555882169526	true
5	0.99	-0.008172950542829887	true
5	1.0	-0.007434050004998111	true
6	0.0	-0.9488969922160069	true
6	0.01	-0.9526372926822384	true
6	0.02	-0.9558660963694052	true
6	0.03	-0.9585766801093331	true
6	0.04	-0.9607620512569478	true
6	0.05	-0.962414937361392	true
6	0.06	-0.9635277739971732	true
6	0.07	-0.9640926909459958	true
6	0.08	-0.9641014970357099	true
6	0.09	-0.9635456640797365	true
6	0.1	-0.9624163105236165	true
6	0.11	-0.9607041855999294	true
6	0.12	-0.9583996550239572	true
6	0.13	-0.9554926895349913	true
6	0.14	-0.9519728579062364	true
6	0.15	-0.9478293264129704	true
6	0.16	-0.9430508671648814	true
6	0.17	-0.9376258781723991	true
