index	centeredness	loss	admissible
7	0.86	-0.7756760442256726	true
7	0.87	-0.7747046002227149	true
7	0.88	-0.7737053380279542	true
7	0.89	-0.7726782539517892	true
7	0.9	-0.771623345750366	true
7	0.91	-0.7705406126207857	true
7	0.92	-0.769430055195886	true
7	0.93	-0.7682916755385901	true
7	0.94	-0.7671254771358349	true
7	0.95	-0.7659314648920753	true
7	0.96	-0.7647096451223792	true
7	0.97	-0.7634600255451074	true
7	0.98	-0.7621826152741933	true
7	0.99	-0.7608774248110197	true
7	1.0	-0.7595444660359045	true
8	0.0	-0.5422789646832946	true
8	0.01	-0.5453351670192184	true
8	0.02	-0.5483678733093554	true
8	0.03	-0.5513767675680149	true
8	0.04	-0.5543615315350113	true
8	0.05	-0.5573218447338533	true
8	0.06	-0.5602573845327299	true
8	0.07	-0.5631678262083311	true
8	0.08	-0.5660528430125338	true
8	0.09	-0.5689121062419858	true
8	0.1	-0.571745285310613	true
8	0.11	-0.5745520478250763	true
8	0.12	-0.577332059663203	true
8	0.13	-0.5800849850554086	true
8	0.14	-0.5828104866691269	true
8	0.15	-0.585508225696265	true
8	0.16	-0.5881778619436859	true
8	0.17	-0.5908190539267318	true
8	0.18	-0.5934314589657882	true
8	0.19	-0.5960147332858862	true
8	0.2	-0.5985685321193397	true
8	0.21	-0.6010925098114082	true
8	0.22	-0.6035863199289692	true
8	0.23	-0.6060496153721848	true
8	0.24	-0.6084820484891396	true
8	0.25	-0.6108832711934188	true
8	0.26	-0.6132529350846011	true
8	0.27	-0.6155906915716223	true
8	0.28	-0.6178961919989727	true
8	0.29	-0.6201690877756783	true
8	0.3	-0.6224090305070125	true
8	0.31	-0.6246156721288861	true
8	0.32	-0.6267886650448431	true
8	0.33	-0.6289276622656019	true
8	0.34	-0.6310323175510635	true
8	0.35	-0.6331022855547076	true
8	0.36	-0.6351372219702912	true
8	0.37	-0.6371367836807587	true
8	0.38	-0.6391006289092661	true
8	0.39	-0.6410284173722183	true
8	0.4	-0.6429198104342084	true
8	0.41	-0.6447744712647507	true
8	0.42	-0.6465920649966801	true
8	0.43	-0.6483722588861021	true
8	0.44	-0.6501147224737549	true
8	0.45	-0.6518191277476553	true
8	0.46	-0.6534851493068821	true
8	0.47	-0.6551124645263526	true
8	0.48	-0.6567007537224435	true
8	0.49	-0.6582497003192981	true
8	0.5	-0.6597589910156596	true
8	0.51	-0.6612283159520665	true
8	0.52	-0.6626573688782418	true
8	0.53	-0.6640458473205	true
8	0.54	-0.6653934527489986	true
8	0.55	-0.6666998907446515	true
