panel	column	draw	log_group_sd	coordinate
3: region 2 intercept, rho=1.00	2. NCP	1504	-0.5470790286563135	-1.399616220620254
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1504	-0.5470790286563135	-0.810925335181665
3: region 2 intercept, rho=1.00	1. CP	1505	-0.3940839603041785	-0.7800927286367662
3: region 2 intercept, rho=1.00	2. NCP	1505	-0.3940839603041785	-1.1568970646645362
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1505	-0.3940839603041785	-0.780863133337612
3: region 2 intercept, rho=1.00	1. CP	1506	-0.4958601095119733	-0.7717521134623219
3: region 2 intercept, rho=1.00	2. NCP	1506	-0.4958601095119733	-1.2671474000792669
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1506	-0.4958601095119733	-0.772741438156255
3: region 2 intercept, rho=1.00	1. CP	1507	-0.8477184058984696	-0.8067051909110394
3: region 2 intercept, rho=1.00	2. NCP	1507	-0.8477184058984696	-1.8831038765101245
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1507	-0.8477184058984696	-0.8088297642994222
3: region 2 intercept, rho=1.00	1. CP	1508	-0.17062553149166912	-0.7625712733358013
3: region 2 intercept, rho=1.00	2. NCP	1508	-0.17062553149166912	-0.9044450116866724
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1508	-0.17062553149166912	-0.7628385792405579
3: region 2 intercept, rho=1.00	1. CP	1509	-0.24951123378443033	-0.758560445546822
3: region 2 intercept, rho=1.00	2. NCP	1509	-0.24951123378443033	-0.9735349448813585
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1509	-0.24951123378443033	-0.7589573061236813
3: region 2 intercept, rho=1.00	1. CP	1510	-0.8268423523719861	-0.8064559916926725
3: region 2 intercept, rho=1.00	2. NCP	1510	-0.8268423523719861	-1.8436299044945987
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1510	-0.8268423523719861	-0.8085834182467636
3: region 2 intercept, rho=1.00	1. CP	1511	-0.15478969559051314	-0.7525406202120473
3: region 2 intercept, rho=1.00	2. NCP	1511	-0.15478969559051314	-0.8785252690786071
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1511	-0.15478969559051314	-0.7527495036487319
3: region 2 intercept, rho=1.00	1. CP	1512	-0.4737669854783757	-0.8441472825081847
3: region 2 intercept, rho=1.00	2. NCP	1512	-0.4737669854783757	-1.3557281515466972
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1512	-0.4737669854783757	-0.8452742201905936
3: region 2 intercept, rho=1.00	1. CP	1513	-0.536536157549723	-0.8308102406401284
3: region 2 intercept, rho=1.00	2. NCP	1513	-0.536536157549723	-1.420746299716008
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1513	-0.536536157549723	-0.8320706055685068
3: region 2 intercept, rho=1.00	1. CP	1514	-0.41899287014745573	-0.7800205931763999
3: region 2 intercept, rho=1.00	2. NCP	1514	-0.41899287014745573	-1.1859663316375735
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1514	-0.41899287014745573	-0.7808346952963594
3: region 2 intercept, rho=1.00	1. CP	1515	-0.5162004514922917	-0.8085031058100158
3: region 2 intercept, rho=1.00	2. NCP	1515	-0.5162004514922917	-1.3547672833374287
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1515	-0.5162004514922917	-0.8095893206245472
3: region 2 intercept, rho=1.00	1. CP	1516	-0.5357476488983587	-0.7597389057790002
3: region 2 intercept, rho=1.00	2. NCP	1516	-0.5357476488983587	-1.2981850831531643
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1516	-0.5357476488983587	-0.7607381643492639
3: region 2 intercept, rho=1.00	1. CP	1517	-0.7806121061222474	-0.794642422312222
3: region 2 intercept, rho=1.00	2. NCP	1517	-0.7806121061222474	-1.7345518101654192
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1517	-0.7806121061222474	-0.7966008397664661
3: region 2 intercept, rho=1.00	1. CP	1518	-0.6151442022824526	-0.8092615047689922
3: region 2 intercept, rho=1.00	2. NCP	1518	-0.6151442022824526	-1.4970717486630913
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1518	-0.6151442022824526	-0.8106263092836272
3: region 2 intercept, rho=1.00	1. CP	1519	-0.7387280538731013	-0.8138209598574653
3: region 2 intercept, rho=1.00	2. NCP	1519	-0.7387280538731013	-1.7035480522336697
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1519	-0.7387280538731013	-0.8155941978099682
3: region 2 intercept, rho=1.00	1. CP	1520	-0.011116928604716332	-0.8198024165674763
3: region 2 intercept, rho=1.00	2. NCP	1520	-0.011116928604716332	-0.8289669478384853
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1520	-0.011116928604716332	-0.8198212917506982
3: region 2 intercept, rho=1.00	1. CP	1521	-0.10556692673912234	-0.8614463053127088
3: region 2 intercept, rho=1.00	2. NCP	1521	-0.10556692673912234	-0.9573601508094663
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1521	-0.10556692673912234	-0.861650990087141
3: region 2 intercept, rho=1.00	1. CP	1522	-0.21300354921830936	-0.826366270774501
3: region 2 intercept, rho=1.00	2. NCP	1522	-0.21300354921830936	-1.022536568960853
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1522	-0.21300354921830936	-0.8267697666973661
3: region 2 intercept, rho=1.00	1. CP	1523	-0.4556906476783736	-0.8109434140811108
3: region 2 intercept, rho=1.00	2. NCP	1523	-0.4556906476783736	-1.279070506512758
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1523	-0.4556906476783736	-0.8119088851239599
3: region 2 intercept, rho=1.00	1. CP	1524	-0.5443914575287296	-0.8177768855997635
3: region 2 intercept, rho=1.00	2. NCP	1524	-0.5443914575287296	-1.4094868781546777
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1524	-0.5443914575287296	-0.8189670840333773
3: region 2 intercept, rho=1.00	1. CP	1525	-0.461252760290631	-0.8160923556746353
3: region 2 intercept, rho=1.00	2. NCP	1525	-0.461252760290631	-1.2943711915326765
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1525	-0.461252760290631	-0.8170182275865141
3: region 2 intercept, rho=1.00	1. CP	1526	-0.4218908764621749	-0.8102957475665293
3: region 2 intercept, rho=1.00	2. NCP	1526	-0.4218908764621749	-1.2355730850904447
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1526	-0.4218908764621749	-0.8111645105733728
3: region 2 intercept, rho=1.00	1. CP	1527	-0.33417355389077275	-0.7809031822798451
3: region 2 intercept, rho=1.00	2. NCP	1527	-0.33417355389077275	-1.0907542732300972
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1527	-0.33417355389077275	-0.7815076491344709
3: region 2 intercept, rho=1.00	1. CP	1528	-0.9434560351868871	-0.8141912487125336
3: region 2 intercept, rho=1.00	2. NCP	1528	-0.9434560351868871	-2.0915303938762775
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1528	-0.9434560351868871	-0.8167521141569011
3: region 2 intercept, rho=1.00	1. CP	1529	-0.17686210752506332	-0.7805075197371942
3: region 2 intercept, rho=1.00	2. NCP	1529	-0.17686210752506332	-0.9315095869590614
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1529	-0.17686210752506332	-0.7808147023552969
3: region 2 intercept, rho=1.00	1. CP	1530	-0.7083165620988707	-0.7533583596182568
3: region 2 intercept, rho=1.00	2. NCP	1530	-0.7083165620988707	-1.5297469153155403
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1530	-0.7083165620988707	-0.7547269538580947
3: region 2 intercept, rho=1.00	1. CP	1531	-0.7334788998325164	-0.8107830463338875
3: region 2 intercept, rho=1.00	2. NCP	1531	-0.7334788998325164	-1.6883034102145669
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1531	-0.7334788998325164	-0.8125015125973059
3: region 2 intercept, rho=1.00	1. CP	1532	-0.6902206814549986	-0.7614730012287206
3: region 2 intercept, rho=1.00	2. NCP	1532	-0.6902206814549986	-1.518495617544338
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1532	-0.6902206814549986	-0.7629376824167743
3: region 2 intercept, rho=1.00	1. CP	1533	-0.6477954138090067	-0.7609441087090687
3: region 2 intercept, rho=1.00	2. NCP	1533	-0.6477954138090067	-1.4544096005487228
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1533	-0.6477954138090067	-0.7623450652019912
3: region 2 intercept, rho=1.00	1. CP	1534	-0.9177137334326418	-0.8090756278764336
3: region 2 intercept, rho=1.00	2. NCP	1534	-0.9177137334326418	-2.0255694082666884
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1534	-0.9177137334326418	-0.8114796079488809
3: region 2 intercept, rho=1.00	1. CP	1535	-0.6376173656726877	-0.7894979928331127
3: region 2 intercept, rho=1.00	2. NCP	1535	-0.6376173656726877	-1.493704652467885
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1535	-0.6376173656726877	-0.7908424982731896
3: region 2 intercept, rho=1.00	1. CP	1536	-0.6448838299056274	-0.8082494591205234
3: region 2 intercept, rho=1.00	2. NCP	1536	-0.6448838299056274	-1.540334034355444
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1536	-0.6448838299056274	-0.8096831371512805
3: region 2 intercept, rho=1.00	1. CP	1537	-0.49397816457575017	-0.7936570906076319
3: region 2 intercept, rho=1.00	2. NCP	1537	-0.49397816457575017	-1.3006633164315935
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1537	-0.49397816457575017	-0.7946082785963697
3: region 2 intercept, rho=1.00	1. CP	1538	-0.21407913557696637	-0.8157005401097022
3: region 2 intercept, rho=1.00	2. NCP	1538	-0.21407913557696637	-1.0104251259186734
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1538	-0.21407913557696637	-0.8160980806603304
3: region 2 intercept, rho=1.00	1. CP	1539	-0.3685906514545637	-0.7936200587863251
3: region 2 intercept, rho=1.00	2. NCP	1539	-0.3685906514545637	-1.1473330977753153
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1539	-0.3685906514545637	-0.7943276194241504
3: region 2 intercept, rho=1.00	1. CP	1540	-0.8518370608552187	-0.8006924637963045
3: region 2 intercept, rho=1.00	2. NCP	1540	-0.8518370608552187	-1.8767822004591537
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1540	-0.8518370608552187	-0.802734109331972
3: region 2 intercept, rho=1.00	1. CP	1541	-1.0780303607101358	-0.7671804805320446
3: region 2 intercept, rho=1.00	2. NCP	1541	-1.0780303607101358	-2.254655438745155
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1541	-1.0780303607101358	-0.7702033313565362
3: region 2 intercept, rho=1.00	1. CP	1542	-0.7670550853762098	-0.7964012301184475
3: region 2 intercept, rho=1.00	2. NCP	1542	-0.7670550853762098	-1.7149825800853395
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1542	-0.7670550853762098	-0.7981429034964345
3: region 2 intercept, rho=1.00	1. CP	1543	-0.816247490102045	-0.8386382790929985
3: region 2 intercept, rho=1.00	2. NCP	1543	-0.816247490102045	-1.8969962065503403
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1543	-0.816247490102045	-0.840951978004248
3: region 2 intercept, rho=1.00	1. CP	1544	-0.6695840946557591	-0.7435154246022744
3: region 2 intercept, rho=1.00	2. NCP	1544	-0.6695840946557591	-1.452401404086678
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1544	-0.6695840946557591	-0.7447384882856595
3: region 2 intercept, rho=1.00	1. CP	1545	-0.8303214455330956	-0.815726245704602
3: region 2 intercept, rho=1.00	2. NCP	1545	-0.8303214455330956	-1.871321717537909
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1545	-0.8303214455330956	-0.817937607755962
3: region 2 intercept, rho=1.00	1. CP	1546	-0.6483128374836804	-0.8128375826813596
3: region 2 intercept, rho=1.00	2. NCP	1546	-0.6483128374836804	-1.5543988399685575
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1546	-0.6483128374836804	-0.8143731772032733
3: region 2 intercept, rho=1.00	1. CP	1547	-0.33346866630019467	-0.8032623026121999
3: region 2 intercept, rho=1.00	2. NCP	1547	-0.33346866630019467	-1.121194574450155
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1547	-0.33346866630019467	-0.8038734288598718
3: region 2 intercept, rho=1.00	1. CP	1548	-0.49929831980927253	-0.8065406175087939
3: region 2 intercept, rho=1.00	2. NCP	1548	-0.49929831980927253	-1.3288279323292393
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1548	-0.49929831980927253	-0.8075780212072067
3: region 2 intercept, rho=1.00	1. CP	1549	-0.2750944424197651	-0.8037187399593834
3: region 2 intercept, rho=1.00	2. NCP	1549	-0.2750944424197651	-1.0582203112901432
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1549	-0.2750944424197651	-0.8042237487006354
3: region 2 intercept, rho=1.00	1. CP	1550	-0.39142011097595325	-0.7989562579114106
3: region 2 intercept, rho=1.00	2. NCP	1550	-0.39142011097595325	-1.1817200306410192
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1550	-0.39142011097595325	-0.7997059727550251
3: region 2 intercept, rho=1.00	1. CP	1551	-0.1558427442539587	-0.8077438493863178
3: region 2 intercept, rho=1.00	2. NCP	1551	-0.1558427442539587	-0.9439637211557729
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1551	-0.1558427442539587	-0.8080104887086781
3: region 2 intercept, rho=1.00	1. CP	1552	0.24938759658793805	-0.8217028928074978
3: region 2 intercept, rho=1.00	2. NCP	1552	0.24938759658793805	-0.6403348795852091
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1552	0.24938759658793805	-0.821326730362815
3: region 2 intercept, rho=1.00	1. CP	1553	-0.6695493186762533	-0.7989706413365267
3: region 2 intercept, rho=1.00	2. NCP	1553	-0.6695493186762533	-1.5606747199225726
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1553	-0.6695493186762533	-0.800516317598746
3: region 2 intercept, rho=1.00	1. CP	1554	-0.3228769600392742	-0.8054262272137305
3: region 2 intercept, rho=1.00	2. NCP	1554	-0.3228769600392742	-1.1123704659221914
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1554	-0.3228769600392742	-0.8060126676407923
3: region 2 intercept, rho=1.00	1. CP	1555	-0.7457816081718719	-0.793005094939016
3: region 2 intercept, rho=1.00	2. NCP	1555	-0.7457816081718719	-1.6717249134790304
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1555	-0.7457816081718719	-0.7948541167383198
3: region 2 intercept, rho=1.00	1. CP	1556	-0.31286457617303354	-0.8008461769104065
3: region 2 intercept, rho=1.00	2. NCP	1556	-0.31286457617303354	-1.0950260873011226
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1556	-0.31286457617303354	-0.8013913638477307
3: region 2 intercept, rho=1.00	1. CP	1557	-0.5603410974253528	-0.7997618474197193
3: region 2 intercept, rho=1.00	2. NCP	1557	-0.5603410974253528	-1.4005987322164355
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1557	-0.5603410974253528	-0.8008730018788515
3: region 2 intercept, rho=1.00	1. CP	1558	-0.6619173473600759	-0.7691201216057426
3: region 2 intercept, rho=1.00	2. NCP	1558	-0.6619173473600759	-1.4909436335886292
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1558	-0.6619173473600759	-0.7705054368171044
3: region 2 intercept, rho=1.00	1. CP	1559	-0.23226338164067392	-0.8390027438960501
3: region 2 intercept, rho=1.00	2. NCP	1559	-0.23226338164067392	-1.0583616291847404
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1559	-0.23226338164067392	-0.8394582953230793
3: region 2 intercept, rho=1.00	1. CP	1560	-0.21063445046918983	-0.8380914158736297
3: region 2 intercept, rho=1.00	2. NCP	1560	-0.21063445046918983	-1.034591180679763
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1560	-0.21063445046918983	-0.8385050275494927
3: region 2 intercept, rho=1.00	1. CP	1561	-0.5757691261163069	-0.7942718618169472
3: region 2 intercept, rho=1.00	2. NCP	1561	-0.5757691261163069	-1.4126108304742515
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1561	-0.5757691261163069	-0.7955559945792173
3: region 2 intercept, rho=1.00	1. CP	1562	-0.4200375901155772	-0.7903728653577187
3: region 2 intercept, rho=1.00	2. NCP	1562	-0.4200375901155772	-1.2029623343218803
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1562	-0.4200375901155772	-0.791169748440348
3: region 2 intercept, rho=1.00	1. CP	1563	-0.4597247450994977	-0.8061558279007658
3: region 2 intercept, rho=1.00	2. NCP	1563	-0.4597247450994977	-1.2766590198101793
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1563	-0.4597247450994977	-0.8070956046837268
3: region 2 intercept, rho=1.00	1. CP	1564	-0.47844187489610635	-0.8070669012961194
3: region 2 intercept, rho=1.00	2. NCP	1564	-0.47844187489610635	-1.3022495107955356
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1564	-0.47844187489610635	-0.8080676027881153
3: region 2 intercept, rho=1.00	1. CP	1565	-0.43631898420338816	-0.752739408912065
3: region 2 intercept, rho=1.00	2. NCP	1565	-0.43631898420338816	-1.1644895105581938
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1565	-0.43631898420338816	-0.7534672449936697
3: region 2 intercept, rho=1.00	1. CP	1566	-0.04608711586330518	-0.836415153513058
3: region 2 intercept, rho=1.00	2. NCP	1566	-0.04608711586330518	-0.8758652026099556
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1566	-0.04608711586330518	-0.836500291808913
3: region 2 intercept, rho=1.00	1. CP	1567	-0.7143975945349579	-0.7869116430638698
3: region 2 intercept, rho=1.00	2. NCP	1567	-0.7143975945349579	-1.6076255666821635
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1567	-0.7143975945349579	-0.7884848987313706
3: region 2 intercept, rho=1.00	1. CP	1568	-0.5433259387186504	-0.797171388754401
3: region 2 intercept, rho=1.00	2. NCP	1568	-0.5433259387186504	-1.3725088709884947
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1568	-0.5433259387186504	-0.7983574475681607
3: region 2 intercept, rho=1.00	1. CP	1569	-0.7828810032612297	-0.82167713170216
3: region 2 intercept, rho=1.00	2. NCP	1569	-0.7828810032612297	-1.797637420074505
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1569	-0.7828810032612297	-0.8236203878220282
3: region 2 intercept, rho=1.00	1. CP	1570	-0.34972202599401986	-0.7747552283604509
3: region 2 intercept, rho=1.00	2. NCP	1570	-0.34972202599401986	-1.0991244321794316
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1570	-0.34972202599401986	-0.7753798695272898
3: region 2 intercept, rho=1.00	1. CP	1571	-0.7141028610650071	-0.8153442316593642
3: region 2 intercept, rho=1.00	2. NCP	1571	-0.7141028610650071	-1.6652212146933525
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1571	-0.7141028610650071	-0.8169835216413401
3: region 2 intercept, rho=1.00	1. CP	1572	-1.000163623431444	-0.7903582788744858
3: region 2 intercept, rho=1.00	2. NCP	1572	-1.000163623431444	-2.1487681074852905
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1572	-1.000163623431444	-0.7931244296403461
3: region 2 intercept, rho=1.00	1. CP	1573	-0.11932551902479253	-0.8200803340503514
3: region 2 intercept, rho=1.00	2. NCP	1573	-0.11932551902479253	-0.9240145542205663
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1573	-0.11932551902479253	-0.8202854661830364
3: region 2 intercept, rho=1.00	1. CP	1574	-0.9797277532010764	-0.7815379371944872
3: region 2 intercept, rho=1.00	2. NCP	1574	-0.9797277532010764	-2.0818067926701977
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1574	-0.9797277532010764	-0.784117794066935
3: region 2 intercept, rho=1.00	1. CP	1575	-0.8236772274014786	-0.798531577614893
3: region 2 intercept, rho=1.00	2. NCP	1575	-0.8236772274014786	-1.8197451457213163
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1575	-0.8236772274014786	-0.8004687197396593
3: region 2 intercept, rho=1.00	1. CP	1576	-0.9065446811410999	-0.7820419712341689
3: region 2 intercept, rho=1.00	2. NCP	1576	-0.9065446811410999	-1.9361429286647192
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1576	-0.9065446811410999	-0.7841866273554969
3: region 2 intercept, rho=1.00	1. CP	1577	-0.579293263265491	-0.7458654666145281
3: region 2 intercept, rho=1.00	2. NCP	1577	-0.579293263265491	-1.331203244777792
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1577	-0.579293263265491	-0.7469147543677606
3: region 2 intercept, rho=1.00	1. CP	1578	-0.9845229307706086	-0.7600365027756516
3: region 2 intercept, rho=1.00	2. NCP	1578	-0.9845229307706086	-2.0342640634063116
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1578	-0.9845229307706086	-0.7622752489495347
3: region 2 intercept, rho=1.00	1. CP	1579	-0.8251148559382064	-0.7587323518884642
3: region 2 intercept, rho=1.00	2. NCP	1579	-0.8251148559382064	-1.7315356255354866
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1579	-0.8251148559382064	-0.7606009002767475
3: region 2 intercept, rho=1.00	1. CP	1580	-0.8358043137392275	-0.7841371284918998
3: region 2 intercept, rho=1.00	2. NCP	1580	-0.8358043137392275	-1.8087444826695316
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1580	-0.8358043137392275	-0.7860148885794128
3: region 2 intercept, rho=1.00	1. CP	1581	-0.042786924075614935	-0.824149621576942
3: region 2 intercept, rho=1.00	2. NCP	1581	-0.042786924075614935	-0.8601777183004979
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1581	-0.042786924075614935	-0.8242262774595828
3: region 2 intercept, rho=1.00	1. CP	1582	0.3687598272209413	-0.8014116798649119
3: region 2 intercept, rho=1.00	2. NCP	1582	0.3687598272209413	-0.5542494993487211
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1582	0.3687598272209413	-0.8009177705804312
3: region 2 intercept, rho=1.00	1. CP	1583	-0.6907024546656567	-0.8242438090074149
3: region 2 intercept, rho=1.00	2. NCP	1583	-0.6907024546656567	-1.6444624398820282
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1583	-0.6907024546656567	-0.8260264633772039
3: region 2 intercept, rho=1.00	1. CP	1584	-0.6959035372616507	-0.8135304461709805
3: region 2 intercept, rho=1.00	2. NCP	1584	-0.6959035372616507	-1.6315518390188042
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1584	-0.6959035372616507	-0.81519118909209
3: region 2 intercept, rho=1.00	1. CP	1585	-0.733027483430722	-0.8235584298108465
3: region 2 intercept, rho=1.00	2. NCP	1585	-0.733027483430722	-1.7141317849144067
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1585	-0.733027483430722	-0.8253688064587534
3: region 2 intercept, rho=1.00	1. CP	1586	-0.49994278151487853	-0.8107569375451228
3: region 2 intercept, rho=1.00	2. NCP	1586	-0.49994278151487853	-1.3366357258388633
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1586	-0.49994278151487853	-0.8118263651463962
3: region 2 intercept, rho=1.00	1. CP	1587	0.2749573790047185	-0.8221278633594558
3: region 2 intercept, rho=1.00	2. NCP	1587	0.2749573790047185	-0.6244920226386966
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1587	0.2749573790047185	-0.8217247806829209
3: region 2 intercept, rho=1.00	1. CP	1588	-0.16734130854746038	-0.824601834205843
3: region 2 intercept, rho=1.00	2. NCP	1588	-0.16734130854746038	-0.9748093887583243
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1588	-0.16734130854746038	-0.8249209478155684
3: region 2 intercept, rho=1.00	1. CP	1589	-0.027285909347582214	-0.806185025693442
3: region 2 intercept, rho=1.00	2. NCP	1589	-0.027285909347582214	-0.8284853763222328
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1589	-0.027285909347582214	-0.8062298340941524
3: region 2 intercept, rho=1.00	1. CP	1590	-0.11550020129623875	-0.7929110683656692
3: region 2 intercept, rho=1.00	2. NCP	1590	-0.11550020129623875	-0.8899909292527859
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1590	-0.11550020129623875	-0.7931012363008301
3: region 2 intercept, rho=1.00	1. CP	1591	-0.06588403919110684	-0.8002145348314333
3: region 2 intercept, rho=1.00	2. NCP	1591	-0.06588403919110684	-0.8547114267962374
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1591	-0.06588403919110684	-0.800324996375382
3: region 2 intercept, rho=1.00	1. CP	1592	-0.4308711569782996	-0.8184512871353166
3: region 2 intercept, rho=1.00	2. NCP	1592	-0.4308711569782996	-1.2592669402898846
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1592	-0.4308711569782996	-0.8193766142339722
3: region 2 intercept, rho=1.00	1. CP	1593	-0.45492859055489937	-0.7950742997065149
3: region 2 intercept, rho=1.00	2. NCP	1593	-0.45492859055489937	-1.253085463399183
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1593	-0.45492859055489937	-0.7959714442675653
3: region 2 intercept, rho=1.00	1. CP	1594	-0.9546987897340393	-0.7971440505942636
3: region 2 intercept, rho=1.00	2. NCP	1594	-0.9546987897340393	-2.0708909270687657
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1594	-0.9546987897340393	-0.7996010061503327
3: region 2 intercept, rho=1.00	1. CP	1595	-0.053054257401357	-0.7919652384069099
3: region 2 intercept, rho=1.00	2. NCP	1595	-0.053054257401357	-0.8351169353257903
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1595	-0.053054257401357	-0.7920525666444109
3: region 2 intercept, rho=1.00	1. CP	1596	-0.36365889741286483	-0.8535830405379407
3: region 2 intercept, rho=1.00	2. NCP	1596	-0.36365889741286483	-1.227950414772683
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1596	-0.36365889741286483	-0.8543692953831286
3: region 2 intercept, rho=1.00	1. CP	1597	0.032403488270657275	-0.843238021761656
3: region 2 intercept, rho=1.00	2. NCP	1597	0.032403488270657275	-0.8163521193695761
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1597	0.032403488270657275	-0.8431811113469013
3: region 2 intercept, rho=1.00	1. CP	1598	-0.6493151032567838	-0.8363373931040343
3: region 2 intercept, rho=1.00	2. NCP	1598	-0.6493151032567838	-1.600941568082349
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1598	-0.6493151032567838	-0.8378654124297025
3: region 2 intercept, rho=1.00	1. CP	1599	-0.15436944472996336	-0.804038449383734
3: region 2 intercept, rho=1.00	2. NCP	1599	-0.15436944472996336	-0.9382500913545164
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1599	-0.15436944472996336	-0.8043088934057999
3: region 2 intercept, rho=1.00	1. CP	1600	-0.7827016520577337	-0.8095171454442566
3: region 2 intercept, rho=1.00	2. NCP	1600	-0.7827016520577337	-1.770716605044355
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1600	-0.7827016520577337	-0.8114398864426903
3: region 2 intercept, rho=1.00	1. CP	1601	-0.5508247460439748	-0.8119240665712485
3: region 2 intercept, rho=1.00	2. NCP	1601	-0.5508247460439748	-1.4084309576443537
3: region 2 intercept, rho=1.00	3. ACP (brms auto)	1601	-0.5508247460439748	-0.8131313562317033
3: region 2 intercept, rho=1.00	1. CP	1602	-0.7311160693278177	-0.8179956742280048
3: region 2 intercept, rho=1.00	2. NCP	1602	-0.7311160693278177	-1.6993024421451408
