coordinate	candidate	loss
9	0.66	-0.36898701220601526
9	0.67	-0.37518611614559827
9	0.68	-0.3815105406173557
9	0.69	-0.38795770953072517
9	0.7	-0.39452410294786383
9	0.71	-0.4012051340420258
9	0.72	-0.4079950167892447
9	0.73	-0.41488662505726787
9	0.74	-0.42187134421803957
9	0.75	-0.4289389169788412
9	0.76	-0.4360772858114372
9	0.77	-0.443272435162617
9	0.78	-0.450508237550947
9	0.79	-0.4577663086809273
9	0.8	-0.4650258778114042
9	0.81	-0.47226368075704944
9	0.82	-0.47945388401646843
9	0.83	-0.4865680495208047
9	0.84	-0.4935751502706926
9	0.85	-0.5004416475415155
9	0.86	-0.5071316402334279
9	0.87	-0.5136070961613832
9	0.88	-0.519828173467054
9	0.89	-0.5257536377640207
9	0.9	-0.5313413770309474
9	0.91	-0.5365490116612942
9	0.92	-0.5413345915916542
9	0.93	-0.5456573663265759
9	0.94	-0.5494786073567898
9	0.95	-0.5527624564558401
9	0.96	-0.5554767682479695
9	0.97	-0.5575939119001658
9	0.98	-0.5590914953740027
9	0.99	-0.5599529767960886
9	1.0	-0.5601681313509015
10	0.0	-0.5692066716032712
10	0.01	-0.5696360060908742
10	0.02	-0.5700607239756057
10	0.03	-0.5704808146664196
10	0.04	-0.570896267670773
10	0.05	-0.5713070725950907
10	0.06	-0.5717132191450661
10	0.07	-0.5721146971262536
10	0.08	-0.5725114964443447
10	0.09	-0.5729036071055852
10	0.1	-0.573291019217275
10	0.11	-0.5736737229880269
10	0.12	-0.5740517087283568
10	0.13	-0.574424966850821
10	0.14	-0.5747934878705846
10	0.15	-0.5751572624058283
10	0.16	-0.5755162811780266
10	0.17	-0.5758705350122794
10	0.18	-0.57622001483783
10	0.19	-0.5765647116883332
10	0.2	-0.5769046167023106
10	0.21	-0.5772397211233331
10	0.22	-0.5775700163005448
10	0.23	-0.5778954936889388
10	0.24	-0.578216144849706
10	0.25	-0.5785319614505937
10	0.26	-0.5788429352662028
10	0.27	-0.5791490581783579
10	0.28	-0.5794503221764173
10	0.29	-0.5797467193576105
10	0.3	-0.5800382419273121
10	0.31	-0.5803248821993979
10	0.32	-0.580606632596548
10	0.33	-0.5808834856505174
10	0.34	-0.5811554340024926
10	0.35	-0.5814224704033059
10	0.36	-0.5816845877137908
10	0.37	-0.5819417789050508
10	0.38	-0.5821940370587528
10	0.39	-0.5824413553673083
10	0.4	-0.5826837271342997
10	0.41	-0.5829211457746081
10	0.42	-0.5831536048147867
10	0.43	-0.5833810978931889
10	0.44	-0.5836036187603331
10	0.45	-0.5838211612791036
10	0.46	-0.5840337194249801
10	0.47	-0.5842412872862875
10	0.48	-0.5844438590644501
10	0.49	-0.5846414290741528
10	0.5	-0.5848339917436453
10	0.51	-0.585021541614892
10	0.52	-0.5852040733438096
10	0.53	-0.5853815817004916
10	0.54	-0.5855540615693772
10	0.55	-0.5857215079494595
10	0.56	-0.5858839159544876
10	0.57	-0.5860412808131417
10	0.58	-0.586193597869218
10	0.59	-0.5863408625818017
10	0.6	-0.5864830705254486
10	0.61	-0.5866202173903344
10	0.62	-0.5867522989824394
10	0.63	-0.5868793112236773
10	0.64	-0.5870012501520696
10	0.65	-0.5871181119218782
10	0.66	-0.587229892803754
10	0.67	-0.5873365891848648
10	0.68	-0.5874381975690334
10	0.69	-0.5875347145768601
10	0.7	-0.5876261369458421
10	0.71	-0.587712461530493
10	0.72	-0.5877936853024492
10	0.73	-0.5878698053505764
10	0.74	-0.5879408188810696
10	0.75	-0.5880067232175518
10	0.76	-0.5880675158011567
10	0.77	-0.5881231941906183
10	0.78	-0.5881737560623536
10	0.79	-0.588219199210529
10	0.8	-0.5882595215471363
10	0.81	-0.5882947211020577
10	0.82	-0.5883247960231183
10	0.83	-0.588349744576149
10	0.84	-0.5883695651450289
10	0.85	-0.5883842562317348
10	0.86	-0.5883938164563757
10	0.87	-0.5883982445572291
10	0.88	-0.5883975393907712
10	0.89	-0.5883916999316966
10	0.9	-0.5883807252729433
10	0.91	-0.5883646146257001
10	0.92	-0.5883433673194207
10	0.93	-0.5883169828018245
10	0.94	-0.5882854606388968
10	0.95	-0.5882488005148802
10	0.96	-0.5882070022322684
10	0.97	-0.5881600657117844
10	0.98	-0.588107990992364
10	0.99	-0.588050778231127
10	1.0	-0.5879884277033471
11	0.0	-0.12144705117656038
11	0.01	-0.12275413165269453
11	0.02	-0.12408475805268167
11	0.03	-0.12543958395598637
11	0.04	-0.12681928662290703
11	0.05	-0.12822456803083637
11	0.06	-0.12965615596240776
11	0.07	-0.13111480514839918
11	0.08	-0.13260129846824711
11	0.09	-0.13411644821152177
11	0.1	-0.13566109740334914
11	0.11	-0.1372361211975078
11	0.12	-0.13884242834068503
11	0.13	-0.14048096271175295
11	0.14	-0.14215270494008825
11	0.15	-0.14385867410704425
11	0.16	-0.14559992953509385
11	0.17	-0.14737757266908527
11	0.18	-0.14919274905438656
11	0.19	-0.1510466504169786
11	0.2	-0.15294051685043897
11	0.21	-0.15487563911525118
11	0.22	-0.1568533610557776
11	0.23	-0.15887508214049656
11	0.24	-0.16094226013119095
11	0.25	-0.16305641388663195
11	0.26	-0.16521912630680208
11	0.27	-0.1674320474229763
11	0.28	-0.16969689763949986
11	0.29	-0.17201547113239812
11	0.3	-0.174389639409985
11	0.31	-0.17682135503984958
11	0.32	-0.17931265554629644
11	0.33	-0.1818656674810966
11	0.34	-0.18448261066971608
11	0.35	-0.18716580263341503
11	0.36	-0.18991766318618641
11	0.37	-0.19274071920313313
11	0.38	-0.19563760955423018
11	0.39	-0.19861109019419199
11	0.4	-0.20166403939502148
11	0.41	-0.20479946310296385
11	0.42	-0.20802050039566775
11	0.43	-0.2113304290081157
11	0.44	-0.21473267088717657
11	0.45	-0.21823079772442303
11	0.46	-0.22182853640416364
11	0.47	-0.22552977428890997
11	0.48	-0.22933856424657467
11	0.49	-0.2332591293026071
11	0.5	-0.23729586677491116
11	0.51	-0.24145335171961094
11	0.52	-0.24573633948006546
11	0.53	-0.2501497670896545
11	0.54	-0.2546987532292374
11	0.55	-0.2593885963817501
11	0.56	-0.26422477075778017
11	0.57	-0.2692129194853937
11	0.58	-0.2743588444634634
11	0.59	-0.27966849216805484
11	0.6	-0.2851479345743317
11	0.61	-0.2908033442095479
11	0.62	-0.29664096218409414
11	0.63	-0.3026670578552613
11	0.64	-0.30888787856084354
11	0.65	-0.3153095876160709
11	0.66	-0.3219381884980794
11	0.67	-0.3287794328491166
11	0.68	-0.3358387096178315
11	0.69	-0.34312091233570685
11	0.7	-0.3506302812065779
11	0.71	-0.35837021639201255
11	0.72	-0.36634305863412486
11	0.73	-0.37454983321229357
11	0.74	-0.38298995323866947
11	0.75	-0.39166087853531256
11	0.76	-0.400557726901324
11	0.77	-0.4096728355937943
11	0.78	-0.4189952724596462
11	0.79	-0.4285102985370217
11	0.8	-0.4381987872804108
11	0.81	-0.4480366100378158
11	0.82	-0.4579940031769778
11	0.83	-0.4680349394059225
11	0.84	-0.4781165343148968
11	0.85	-0.4881885287270261
11	0.86	-0.49819289752903495
11	0.87	-0.5080636453143935
11	0.88	-0.5177268570013428
11	0.89	-0.5271010757061929
11	0.9	-0.5360980782965535
11	0.91	-0.5446241088234153
11	0.92	-0.5525816093371568
11	0.93	-0.5598714552437046
11	0.94	-0.5663956587947173
11	0.95	-0.5720604522550894
11	0.96	-0.5767796071092324
11	0.97	-0.5804777951136725
11	0.98	-0.5830937602407309
11	0.99	-0.5845830564031004
11	1.0	-0.5849201205808117
12	0.0	-0.27827131012869494
12	0.01	-0.28034116257512254
12	0.02	-0.2824366811651199
12	0.03	-0.2845582385684955
12	0.04	-0.28670620949978165
12	0.05	-0.2888809703804101
12	0.06	-0.2910828989672289
12	0.07	-0.29331237394502047
12	0.08	-0.29556977448024063
12	0.09	-0.29785547973326576
12	0.1	-0.3001698683262133
12	0.11	-0.302513317763191
12	0.12	-0.3048862037995618
12	0.13	-0.307288899756806
12	0.14	-0.30972177577918886
12	0.15	-0.3121851980283841
12	0.16	-0.31467952781167224
12	0.17	-0.3172051206396399
12	0.18	-0.3197623252085142
12	0.19	-0.32235148230237337
12	0.2	-0.3249729236101687
12	0.21	-0.32762697045221006
12	0.22	-0.3303139324104279
12	0.23	-0.3330341058568268
12	0.24	-0.33578777237376617
12	0.25	-0.33857519706013317
12	0.26	-0.3413966267165932
12	0.27	-0.3442522879032803
12	0.28	-0.347142384863203
12	0.29	-0.35006709730400243
12	0.3	-0.3530265780310664
12	0.31	-0.35602095042453813
12	0.32	-0.3590503057529292
12	0.33	-0.3621147003159042
12	0.34	-0.3652141524088626
12	0.35	-0.3683486391021472
12	0.36	-0.3715180928278292
12	0.37	-0.3747223977673116
12	0.38	-0.37796138603346746
12	0.39	-0.3812348336415233
12	0.4	-0.38454245626349987
12	0.41	-0.387883904762002
12	0.42	-0.3912587605000154
12	0.43	-0.39466653042466765
12	0.44	-0.39810664192424233
12	0.45	-0.40157843745966276
12	0.46	-0.4050811689731684
12	0.47	-0.408613992079664
12	0.48	-0.4121759600483484
12	0.49	-0.41576601758546544
12	0.5	-0.4193829944320283
12	0.51	-0.42302559879429275
12	0.52	-0.42669241062861346
12	0.53	-0.43038187480699236
12	0.54	-0.43409229419450446
12	0.55	-0.43782182267522174
12	0.56	-0.44156845816908424
12	0.57	-0.44533003568854357
12	0.58	-0.4491042204904
12	0.59	-0.4528885013854894
12	0.6	-0.45668018427622525
12	0.61	-0.4604763859998223
12	0.62	-0.4642740285628024
12	0.63	-0.4680698338605737
12	0.64	-0.47186031898364394
12	0.65	-0.47564179221991576
12	0.66	-0.4794103498698106
12	0.67	-0.4831618739977954
12	0.68	-0.48689203124980185
12	0.69	-0.4905962728709015
12	0.7	-0.4942698360610857
12	0.71	-0.4979077468087516
12	0.72	-0.5015048243412727
12	0.73	-0.5050556873294569
12	0.74	-0.5085547619773564
12	0.75	-0.5119962921206622
12	0.76	-0.5153743514452509
12	0.77	-0.5186828579222619
12	0.78	-0.5219155905371188
12	0.79	-0.5250662083669526
12	0.8	-0.528128272034029
12	0.81	-0.5310952675319419
12	0.82	-0.5339606323868012
12	0.83	-0.5367177840777015
12	0.84	-0.5393601505998423
12	0.85	-0.5418812030105181
12	0.86	-0.5442744897534546
12	0.87	-0.5465336725117466
12	0.88	-0.5486525632948577
12	0.89	-0.5506251624221677
12	0.9	-0.5524456970254843
12	0.91	-0.5541086596573055
12	0.92	-0.5556088465616108
12	0.93	-0.5569413951409401
12	0.94	-0.5581018201386665
12	0.95	-0.5590860480496355
12	0.96	-0.55989044927661
12	0.97	-0.5605118675646704
12	0.98	-0.560947646271113
12	0.99	-0.5611956510643465
12	1.0	-0.5612542886912669
13	0.0	-0.04028683445784683
13	0.01	-0.041206899281764006
13	0.02	-0.04214408305352155
13	0.03	-0.043098891380786826
13	0.04	-0.04407185004824818
13	0.05	-0.04506350602037799
13	0.06	-0.04607442850377697
13	0.07	-0.04710521007327436
13	0.08	-0.04815646786611905
13	0.09	-0.049228844849157426
13	0.1	-0.050323011164076926
13	0.11	-0.05143966555634083
13	0.12	-0.05257953689382528
13	0.13	-0.05374338578168118
13	0.14	-0.054932006280503404
13	0.15	-0.05614622773540048
13	0.16	-0.057386916724303016
13	0.17	-0.058654979134447456
13	0.18	-0.059951362376802195
13	0.19	-0.061277057748996715
13	0.2	-0.06263310295823231
13	0.21	-0.06402058481671821
13	0.22	-0.06544064212307864
13	0.23	-0.06689446874471655
13	0.24	-0.0683833169169917
13	0.25	-0.06990850077694158
13	0.26	-0.0714714001505398
13	0.27	-0.07307346461441531
13	0.28	-0.07471621785474218
13	0.29	-0.07640126234820244
13	0.3	-0.07813028439216174
13	0.31	-0.07990505951373285
13	0.32	-0.08172745829026722
13	0.33	-0.08359945261673127
13	0.34	-0.08552312245892049
13	0.35	-0.08750066313511523
13	0.36	-0.08953439317280357
13	0.37	-0.09162676279161258
13	0.38	-0.09378036306848349
13	0.39	-0.09599793584645293
13	0.4	-0.09828238445430833
13	0.41	-0.10063678531085317
13	0.42	-0.10306440049444472
13	0.43	-0.10556869136621312
13	0.44	-0.10815333334358515
13	0.45	-0.11082223192977285
13	0.46	-0.11357954011448287
13	0.47	-0.11642967727152702
13	0.48	-0.11937734968989036
13	0.49	-0.12242757288643806
13	0.5	-0.12558569586038537
13	0.51	-0.1288574274618543
13	0.52	-0.13224886505903288
13	0.53	-0.13576652570005235
13	0.54	-0.1394173799762481
13	0.55	-0.1432088888020007
13	0.56	-0.14714904333174278
13	0.57	-0.1512464082353084
13	0.58	-0.15551016854640798
13	0.59	-0.159950180282685
13	0.6	-0.164577025005612
13	0.61	-0.1694020684389557
13	0.62	-0.17443752318883837
13	0.63	-0.17969651549683088
13	0.64	-0.18519315579777554
13	0.65	-0.19094261262937764
13	0.66	-0.19696118912926272
13	0.67	-0.20326640092825088
13	0.68	-0.2098770536682043
13	0.69	-0.2168133175893577
13	0.7	-0.22409679558095982
13	0.71	-0.23175057968671844
13	0.72	-0.23979928919562293
13	0.73	-0.24826908099240794
13	0.74	-0.25718761961947073
13	0.75	-0.26658399030262797
13	0.76	-0.2764885327657568
13	0.77	-0.2869325667163071
13	0.78	-0.29794797111821325
13	0.79	-0.3095665684952771
13	0.8	-0.32181925234126835
13	0.81	-0.33473478031176523
13	0.82	-0.3483381387843278
13	0.83	-0.3626483670265861
13	0.84	-0.37767571451238335
13	0.85	-0.39341799810303846
13	0.86	-0.4098560354983653
13	0.87	-0.4269480707655433
13	0.88	-0.44462319543595036
13	0.89	-0.46277392794490807
13	0.9	-0.4812483693978056
13	0.91	-0.4998427205736469
13	0.92	-0.5182954130764823
13	0.93	-0.5362846128877685
13	0.94	-0.5534312516812506
13	0.95	-0.5693097910270993
13	0.96	-0.5834683328453587
13	0.97	-0.5954582283362836
13	0.98	-0.6048710449361024
13	0.99	-0.6113781174487392
13	1.0	-0.6147658799533442
14	0.0	-0.5674913695979042
14	0.01	-0.5680949961726716
14	0.02	-0.5686937985383601
14	0.03	-0.5692877630756888
14	0.04	-0.5698768762669184
14	0.05	-0.5704611246963242
14	0.06	-0.5710404950508463
14	0.07	-0.5716149741205647
14	0.08	-0.5721845487992302
14	0.09	-0.5727492060848927
14	0.1	-0.5733089330803219
14	0.11	-0.5738637169936158
14	0.12	-0.5744135451387232
14	0.13	-0.5749584049359368
14	0.14	-0.5754982839125257
14	0.15	-0.5760331697030641
14	0.16	-0.5765630500501746
14	0.17	-0.5770879128048422
14	0.18	-0.5776077459271223
14	0.19	-0.5781225374864917
14	0.2	-0.5786322756624525
14	0.21	-0.579136948745
14	0.22	-0.5796365451351425
14	0.23	-0.5801310533453922
14	0.24	-0.5806204620002171
14	0.25	-0.5811047598366315
14	0.26	-0.5815839357046192
14	0.27	-0.5820579785676322
14	0.28	-0.5825268775030323
14	0.29	-0.5829906217026652
14	0.3	-0.5834492004732267
14	0.31	-0.5839026032368169
14	0.32	-0.5843508195313589
14	0.33	-0.5847938390110887
14	0.34	-0.5852316514469923
14	0.35	-0.5856642467272657
14	0.36	-0.5860916148577943
14	0.37	-0.5865137459625602
14	0.38	-0.586930630284101
14	0.39	-0.5873422581839677
14	0.4	-0.5877486201431257
14	0.41	-0.5881497067623958
14	0.42	-0.5885455087629056
14	0.43	-0.5889360169864662
14	0.44	-0.589321222396032
14	0.45	-0.5897011160760973
14	0.46	-0.5900756892330741
14	0.47	-0.5904449331957562
14	0.48	-0.5908088394156693
14	0.49	-0.5911673994674819
14	0.5	-0.5915206050493902
14	0.51	-0.5918684479835082
14	0.52	-0.5922109202162572
14	0.53	-0.5925480138187088
14	0.54	-0.5928797209869879
14	0.55	-0.593206034042623
14	0.56	-0.5935269454329107
14	0.57	-0.5938424477312586
14	0.58	-0.5941525336375616
14	0.59	-0.5944571959785137
14	0.6	-0.5947564277079824
14	0.61	-0.595050221907312
14	0.62	-0.5953385717856748
14	0.63	-0.5956214706803851
14	0.64	-0.5958989120572216
14	0.65	-0.596170889510742
14	0.66	-0.5964373967645885
14	0.67	-0.5966984276717918
14	0.68	-0.5969539762150712
14	0.69	-0.597204036507124
14	0.7	-0.5974486027909098
14	0.71	-0.5976876694399416
14	0.72	-0.5979212309585481
14	0.73	-0.5981492819821571
14	0.74	-0.5983718172775472
14	0.75	-0.5985888317431179
14	0.76	-0.598800320409136
14	0.77	-0.5990062784379867
14	0.78	-0.5992067011244144
14	0.79	-0.5994015838957588
14	0.8	-0.5995909223121861
14	0.81	-0.5997747120669145
14	0.82	-0.59995294898643
14	0.83	-0.6001256290307045
14	0.84	-0.6002927482934002
14	0.85	-0.6004543030020737
14	0.86	-0.6006102895183666
14	0.87	-0.6007607043382027
14	0.88	-0.6009055440919675
14	0.89	-0.6010448055446868
14	0.9	-0.6011784855962012
14	0.91	-0.6013065812813293
14	0.92	-0.6014290897700315
14	0.93	-0.6015460083675628
14	0.94	-0.6016573345146218
14	0.95	-0.6017630657874927
14	0.96	-0.6018631998981834
14	0.97	-0.6019577346945536
14	0.98	-0.6020466681604436
14	0.99	-0.6021299984157887
14	1.0	-0.6022077237167345
15	0.0	-0.40159103641096283
15	0.01	-0.403982850101104
15	0.02	-0.4063906313285461
15	0.03	-0.40881430853956074
15	0.04	-0.4112537981558452
15	0.05	-0.4137090039890157
15	0.06	-0.41617981663525777
15	0.07	-0.4186661128497066
15	0.08	-0.4211677549006228
15	0.09	-0.42368458990296864
15	0.1	-0.42621644913160317
15	0.11	-0.4287631473138008
15	0.12	-0.43132448190140077
15	0.13	-0.43390023232245767
15	0.14	-0.43649015921291767
15	0.15	-0.4390940036282322
15	0.16	-0.44171148623580786
15	0.17	-0.4443423064881572
15	0.18	-0.4469861417780739
15	0.19	-0.449642646575957
15	0.2	-0.45231145155061986
15	0.21	-0.4549921626743298
15	0.22	-0.4576843603133994
15	0.23	-0.46038759830555687
15	0.24	-0.4631014030259134
15	0.25	-0.4658252724428111
15	0.26	-0.4685586751658421
15	0.27	-0.47130104948798446
15	0.28	-0.47405180242432626
15	0.29	-0.4768103087498818
15	0.3	-0.47957591003941497
15	0.31	-0.48234791371234875
15	0.32	-0.48512559208617784
15	0.33	-0.4879081814420337
15	0.34	-0.49069488110633513
15	0.35	-0.49348485255282726
15	0.36	-0.496277218529522
15	0.37	-0.49907106221549014
15	0.38	-0.501865426412606
15	0.39	-0.5046593127778903
15	0.4	-0.5074516811021265
15	0.41	-0.5102414486410162
15	0.42	-0.5130274895053589
15	0.43	-0.5158086341169269
15	0.44	-0.5185836687371959
15	0.45	-0.5213513350761974
15	0.46	-0.524110329989174
15	0.47	-0.5268593052688239
15	0.48	-0.5295968675411471
15	0.49	-0.5323215782732464
15	0.5	-0.5350319539012439
15	0.51	-0.5377264660869346
15	0.52	-0.5404035421115373
15	0.53	-0.5430615654150949
15	0.54	-0.545698876289876
15	0.55	-0.5483137727360529
15	0.56	-0.5509045114876873
15	0.57	-0.5534693092167733
15	0.58	-0.5560063439226949
15	0.59	-0.5585137565140067
15	0.6	-0.56098965258886
15	0.61	-0.5634321044197631
15	0.62	-0.5658391531475725
15	0.63	-0.5682088111887623
15	0.64	-0.5705390648590475
15	0.65	-0.5728278772153536
15	0.66	-0.5750731911169357
15	0.67	-0.577272932505168
15	0.68	-0.5794250139001469
15	0.69	-0.5815273381107576
15	0.7	-0.5835778021532887
15	0.71	-0.5855743013720525
15	0.72	-0.5875147337537343
15	0.73	-0.5893970044254554
15	0.74	-0.5912190303247115
15	0.75	-0.5929787450275293
15	0.76	-0.5946741037193678
15	0.77	-0.5963030882914415
15	0.78	-0.5978637125434189
15	0.79	-0.5993540274716614
15	0.8	-0.6007721266205923
15	0.81	-0.6021161514732102
15	0.82	-0.6033842968553668
15	0.83	-0.6045748163271958
15	0.84	-0.6056860275339706
15	0.85	-0.6067163174878144
15	0.86	-0.6076641477510197
15	0.87	-0.6085280594913034
15	0.88	-0.6093066783791703
15	0.89	-0.6099987192976347
15	0.9	-0.6106029908349376
15	0.91	-0.611118399531559
15	0.92	-0.6115439538537494
15	0.93	-0.6118787678670705
15	0.94	-0.6121220645849066
15	0.95	-0.6122731789687283
15	0.96	-0.6123315605589094
15	0.97	-0.6122967757171854
15	0.98	-0.6121685094643489
15	0.99	-0.6119465668994466
15	1.0	-0.6116308741896287
16	0.0	-0.4902598158734962
16	0.01	-0.4922470746042925
16	0.02	-0.49423344544803105
16	0.03	-0.49621866980317497
16	0.04	-0.4982024830320118
16	0.05	-0.500184614412295
16	0.06	-0.5021647870923222
16	0.07	-0.5041427180495853
16	0.08	-0.5061181180531379
16	0.09	-0.5080906916301965
16	0.1	-0.5100601370367868
16	0.11	-0.5120261462329797
16	0.12	-0.513988404862869
16	0.13	-0.515946592239426
16	0.14	-0.5179003813346263
16	0.15	-0.5198494387749767
16	0.16	-0.521793424842765
16	0.17	-0.5237319934832106
16	0.18	-0.5256647923178335
16	0.19	-0.5275914626642836
16	0.2	-0.5295116395627921
16	0.21	-0.5314249518097015
16	0.22	-0.5333310219980095
16	0.23	-0.5352294665655745
16	0.24	-0.5371198958508837
16	0.25	-0.5390019141567842
16	0.26	-0.5408751198224571
16	0.27	-0.5427391053037858
16	0.28	-0.5445934572624137
16	0.29	-0.546437756663688
16	0.3	-0.5482715788836781
16	0.31	-0.5500944938255946
16	0.32	-0.5519060660456948
16	0.33	-0.5537058548889506
16	0.34	-0.5554934146345889
16	0.35	-0.55726829465176
16	0.36	-0.5590300395654442
16	0.37	-0.5607781894327213
16	0.38	-0.5625122799296508
16	0.39	-0.5642318425486496
16	0.4	-0.5659364048067704
16	0.41	-0.5676254904646635
16	0.42	-0.569298619756505
16	0.43	-0.5709553096307768
16	0.44	-0.572595074002034
16	0.45	-0.5742174240135373
16	0.46	-0.5758218683108466
16	0.47	-0.5774079133262079
16	0.48	-0.5789750635737239
16	0.49	-0.5805228219551749
16	0.5	-0.5820506900763484
16	0.51	-0.5835581685737364
16	0.52	-0.5850447574513934
16	0.53	-0.5865099564277133
16	0.54	-0.5879532652919089
16	0.55	-0.5893741842698864
16	0.56	-0.5907722143991851
16	0.57	-0.592146857912669
16	0.58	-0.5934976186305463
16	0.59	-0.594824002360347
16	0.6	-0.5961255173043654
16	0.61	-0.5974016744741252
16	0.62	-0.5986519881113472
16	0.63	-0.5998759761148512
16	0.64	-0.6010731604728712
16	0.65	-0.6022430677001155
16	0.66	-0.6033852292789923
16	0.67	-0.6044991821042989
16	0.68	-0.6055844689307137
16	0.69	-0.6066406388223463
16	0.7	-0.6076672476036256
16	0.71	-0.6086638583107465
16	0.72	-0.6096300416428975
16	0.73	-0.6105653764124466
16	0.74	-0.611469449993282
16	0.75	-0.6123418587664471
16	0.76	-0.6131822085622255
16	0.77	-0.6139901150978042
16	0.78	-0.6147652044096482
16	0.79	-0.6155071132796959
16	0.8	-0.6162154896544989
16	0.81	-0.6168899930564229
16	0.82	-0.6175302949860145
16	0.83	-0.6181360793146772
16	0.84	-0.6187070426667656
16	0.85	-0.6192428947902601
16	0.86	-0.6197433589151647
16	0.87	-0.6202081720988077
16	0.88	-0.6206370855572361
16	0.89	-0.6210298649819268
16	0.9	-0.621386290841051
16	0.91	-0.6217061586645694
16	0.92	-0.6219892793124574
16	0.93	-0.6222354792254097
16	0.94	-0.6224446006573856
16	0.95	-0.6226165018894294
16	0.96	-0.6227510574242051
16	0.97	-0.622848158160766
16	0.98	-0.6229077115490962
16	0.99	-0.6229296417240267
16	1.0	-0.6229138896181746
17	0.0	-0.31798703648022997
17	0.01	-0.32028017610523346
17	0.02	-0.32260063615962115
17	0.03	-0.32494878891297074
17	0.04	-0.3273250071493946
17	0.05	-0.3297296637163427
17	0.06	-0.3321631310330569
17	0.07	-0.33462578055590975
17	0.08	-0.3371179821977331
17	0.09	-0.33964010369782016
17	0.1	-0.34219250993950984
17	0.11	-0.344775562211639
17	0.12	-0.34738961741027746
17	0.13	-0.3500350271768396
17	0.14	-0.35271213696836246
17	0.15	-0.35542128505580667
17	0.16	-0.35816280144558654
17	0.17	-0.3609370067198145
17	0.18	-0.36374421079016084
17	0.19	-0.36658471156007255
17	0.2	-0.36945879348999283
17	0.21	-0.37236672605997395
17	0.22	-0.3753087621236467
17	0.23	-0.37828513614763
17	0.24	-0.3812960623300813
17	0.25	-0.38434173259181775
17	0.26	-0.3874223144335978
17	0.27	-0.39053794865256236
17	0.28	-0.3936887469112161
17	0.29	-0.3968747891518307
17	0.3	-0.4000961208493942
17	0.31	-0.4033527500961543
17	0.32	-0.40664464451085996
17	0.33	-0.4099717279660297
17	0.34	-0.41333387712669356
17	0.35	-0.4167309177945644
17	0.36	-0.4201626210517815
17	0.37	-0.42362869919911417
17	0.38	-0.4271288014841028
17	0.39	-0.4306625096155404
17	0.4	-0.4342293330614595
17	0.41	-0.4378287041294466
17	0.42	-0.44145997282895166
17	0.43	-0.44512240151739163
17	0.44	-0.4488151593334156
17	0.45	-0.4525373164230682
17	0.46	-0.45628783796687367
17	0.47	-0.4600655780188958
17	0.48	-0.46386927317168486
17	0.49	-0.4676975360647529
17	0.5	-0.47154884875798975
17	0.51	-0.47542155599570546
17	0.52	-0.4793138583917079
17	0.53	-0.48322380557096695
17	0.54	-0.4871492893087923
17	0.55	-0.49108803671457074
17	0.56	-0.49503760351324894
17	0.57	-0.4989953674845518
17	0.58	-0.5029585221268229
17	0.59	-0.5069240706196737
17	0.6	-0.510888820167062
17	0.61	-0.5148493768098954
17	0.62	-0.518802140804811
17	0.63	-0.5227433026730693
17	0.64	-0.5266688400305134
17	0.65	-0.5305745153160574
17	0.66	-0.5344558745419072
17	0.67	-0.5383082471935429
17	0.68	-0.5421267474110577
17	0.69	-0.5459062765855762
17	0.7	-0.5496415275047224
17	0.71	-0.5533269901793476
17	0.72	-0.5569569594795063
17	0.73	-0.5605255447007478
17	0.74	-0.5640266811719075
17	0.75	-0.5674541440023977
17	0.76	-0.5708015640504076
17	0.77	-0.574062446173163
17	0.78	-0.5772301897964637
17	0.79	-0.580298111813099
17	0.8	-0.5832594717885116
17	0.81	-0.5861074994175444
17	0.82	-0.5888354241385607
17	0.83	-0.5914365067712158
17	0.84	-0.593904073002356
17	0.85	-0.5962315485016001
17	0.86	-0.598412495405243
17	0.87	-0.6004406498650533
17	0.88	-0.6023099603185991
17	0.89	-0.6040146261010685
17	0.9	-0.6055491359864396
17	0.91	-0.6069083062194567
17	0.92	-0.6080873175804281
17	0.93	-0.6090817510133519
17	0.94	-0.6098876213452354
17	0.95	-0.6105014086313209
17	0.96	-0.6109200866777417
17	0.97	-0.6111411483199454
17	0.98	-0.6111626270719086
17	0.99	-0.6109831148071634
17	1.0	-0.6106017751871087
18	0.0	-0.31467505688287783
18	0.01	-0.31734024768410135
18	0.02	-0.32003047989889155
18	0.03	-0.3227459289129448
18	0.04	-0.3254867628690995
18	0.05	-0.3282531420092799
18	0.06	-0.3310452179793837
18	0.07	-0.33386313309555454
18	0.08	-0.33670701957006377
18	0.09	-0.3395769986953536
18	0.1	-0.34247317998430704
18	0.11	-0.3453956602652378
18	0.12	-0.3483445227297919
18	0.13	-0.35131983593203703
18	0.14	-0.35432165273705224
18	0.15	-0.3573500092172747
18	0.16	-0.36040492349498404
18	0.17	-0.36348639452919607
18	0.18	-0.36659440084548195
18	0.19	-0.36972889920705077
18	0.2	-0.3728898232258046
18	0.21	-0.3760770819118863
18	0.22	-0.3792905581605469
18	0.23	-0.382530107175354
18	0.24	-0.38579555482667166
18	0.25	-0.3890866959448079
18	0.26	-0.39240329254736855
18	0.27	-0.39574507200052716
18	0.28	-0.399111725114347
18	0.29	-0.40250290417258716
18	0.3	-0.4059182208977207
18	0.31	-0.40935724435241316
18	0.32	-0.41281949877916774
18	0.33	-0.41630446138025495
18	0.34	-0.4198115600407771
